  0.94570683E+000 -0.21067514E-001 -0.94570683E+000  0.21067499E-001  0.16628855E+001  0.63211199E-001  0.16628855E+001  0.63211202E-001  0.22261308E-002  0.14446599E-002  0.22268741E-002  0.14582635E-002  0.55273114E+000 -0.19387977E-002 -0.74229670E-003 -0.48608783E-003  0.00000000E+000  0.15227406E-006
  0.94558517E+000 -0.20802195E-001 -0.94558517E+000  0.20802178E-001  0.16632505E+001  0.62415271E-001  0.16632505E+001  0.62415274E-001  0.22339404E-002  0.14362656E-002  0.22347393E-002  0.14498137E-002  0.55272125E+000 -0.19385900E-002 -0.74491840E-003 -0.48327122E-003  0.00000000E+000  0.17055809E-006
  0.94546331E+000 -0.20535269E-001 -0.94546331E+000  0.20535250E-001  0.16636161E+001  0.61614523E-001  0.16636161E+001  0.61614526E-001  0.22417697E-002  0.14278460E-002  0.22426229E-002  0.14413397E-002  0.55271132E+000 -0.19383803E-002 -0.74754628E-003 -0.48044658E-003  0.00000000E+000  0.18978485E-006
  0.94534125E+000 -0.20266634E-001 -0.94534125E+000  0.20266613E-001  0.16639823E+001  0.60808650E-001  0.16639823E+001  0.60808654E-001  0.22496187E-002  0.14194007E-002  0.22505251E-002  0.14328413E-002  0.55270136E+000 -0.19381687E-002 -0.75018034E-003 -0.47761377E-003  0.00000000E+000  0.21004871E-006
  0.94521902E+000 -0.19996110E-001 -0.94521902E+000  0.19996087E-001  0.16643490E+001  0.59997108E-001  0.16643490E+001  0.59997112E-001  0.22574875E-002  0.14109289E-002  0.22584458E-002  0.14243176E-002  0.55269137E+000 -0.19379547E-002 -0.75282057E-003 -0.47477254E-003  0.00000000E+000  0.23150787E-006
  0.94509662E+000 -0.19723596E-001 -0.94509662E+000  0.19723571E-001  0.16647163E+001  0.59179598E-001  0.16647163E+001  0.59179602E-001  0.22653761E-002  0.14024302E-002  0.22663850E-002  0.14157682E-002  0.55268135E+000 -0.19377384E-002 -0.75546699E-003 -0.47192274E-003  0.00000000E+000  0.25425732E-006
  0.94497405E+000 -0.19449038E-001 -0.94497405E+000  0.19449010E-001  0.16650840E+001  0.58355952E-001  0.16650840E+001  0.58355957E-001  0.22732845E-002  0.13939043E-002  0.22743428E-002  0.14071929E-002  0.55267129E+000 -0.19375195E-002 -0.75811958E-003 -0.46906430E-003  0.00000000E+000  0.27835792E-006
  0.94485134E+000 -0.19172397E-001 -0.94485134E+000  0.19172366E-001  0.16654522E+001  0.57526060E-001  0.16654522E+001  0.57526065E-001  0.22812127E-002  0.13853509E-002  0.22823191E-002  0.13985915E-002  0.55266121E+000 -0.19372980E-002 -0.76077834E-003 -0.46619715E-003  0.00000000E+000  0.30385610E-006
  0.94472849E+000 -0.18893698E-001 -0.94472849E+000  0.18893665E-001  0.16658208E+001  0.56689994E-001  0.16658208E+001  0.56689998E-001  0.22891606E-002  0.13767702E-002  0.22903139E-002  0.13899639E-002  0.55265109E+000 -0.19370740E-002 -0.76344329E-003 -0.46332130E-003  0.00000000E+000  0.33075039E-006
  0.94460551E+000 -0.18612976E-001 -0.94460551E+000  0.18612941E-001  0.16661898E+001  0.55847862E-001  0.16661898E+001  0.55847866E-001  0.22971284E-002  0.13681623E-002  0.22983273E-002  0.13813103E-002  0.55264094E+000 -0.19368475E-002 -0.76611442E-003 -0.46043678E-003  0.00000000E+000  0.35902938E-006
  0.94448242E+000 -0.18330226E-001 -0.94448242E+000  0.18330187E-001  0.16665591E+001  0.54999642E-001  0.16665591E+001  0.54999646E-001  0.23051160E-002  0.13595270E-002  0.23063593E-002  0.13726307E-002  0.55263076E+000 -0.19366184E-002 -0.76879174E-003 -0.45754357E-003  0.00000000E+000  0.38871520E-006
  0.94435923E+000 -0.18045417E-001 -0.94435923E+000  0.18045376E-001  0.16669287E+001  0.54145247E-001  0.16669287E+001  0.54145252E-001  0.23131235E-002  0.13508642E-002  0.23144098E-002  0.13639248E-002  0.55262055E+000 -0.19363867E-002 -0.77147525E-003 -0.45464160E-003  0.00000000E+000  0.41984665E-006
  0.94423594E+000 -0.17758518E-001 -0.94423594E+000  0.17758473E-001  0.16672987E+001  0.53284580E-001  0.16672987E+001  0.53284585E-001  0.23211508E-002  0.13421736E-002  0.23224790E-002  0.13551925E-002  0.55261030E+000 -0.19361523E-002 -0.77416496E-003 -0.45173082E-003  0.00000000E+000  0.45246502E-006
  0.94411256E+000 -0.17469534E-001 -0.94411256E+000  0.17469486E-001  0.16676688E+001  0.52417659E-001  0.16676688E+001  0.52417664E-001  0.23291980E-002  0.13334554E-002  0.23305667E-002  0.13464337E-002  0.55260003E+000 -0.19359153E-002 -0.77686088E-003 -0.44881122E-003  0.00000000E+000  0.48658178E-006
  0.94398911E+000 -0.17178455E-001 -0.94398911E+000  0.17178403E-001  0.16680392E+001  0.51544452E-001  0.16680392E+001  0.51544458E-001  0.23372650E-002  0.13247093E-002  0.23386731E-002  0.13376483E-002  0.55258972E+000 -0.19356756E-002 -0.77956301E-003 -0.44588275E-003  0.00000000E+000  0.52222059E-006
  0.94386560E+000 -0.16885243E-001 -0.94386560E+000  0.16885187E-001  0.16684098E+001  0.50664848E-001  0.16684098E+001  0.50664853E-001  0.23453520E-002  0.13159353E-002  0.23467981E-002  0.13288361E-002  0.55257938E+000 -0.19354332E-002 -0.78227136E-003 -0.44294536E-003  0.00000000E+000  0.55942598E-006
  0.94374203E+000 -0.16589847E-001 -0.94374203E+000  0.16589787E-001  0.16687806E+001  0.49778692E-001  0.16687806E+001  0.49778698E-001  0.23534588E-002  0.13071329E-002  0.23549419E-002  0.13199968E-002  0.55256901E+000 -0.19351879E-002 -0.78498594E-003 -0.43999895E-003  0.00000000E+000  0.59825328E-006
  0.94361841E+000 -0.16292239E-001 -0.94361841E+000  0.16292175E-001  0.16691515E+001  0.48885899E-001  0.16691515E+001  0.48885905E-001  0.23615856E-002  0.12983022E-002  0.23631043E-002  0.13111304E-002  0.55255860E+000 -0.19349398E-002 -0.78770676E-003 -0.43704346E-003  0.00000000E+000  0.63874005E-006
  0.94349476E+000 -0.15992447E-001 -0.94349476E+000  0.15992379E-001  0.16695225E+001  0.47986556E-001  0.16695225E+001  0.47986562E-001  0.23697322E-002  0.12894431E-002  0.23712855E-002  0.13022367E-002  0.55254817E+000 -0.19346888E-002 -0.79043383E-003 -0.43407892E-003  0.00000000E+000  0.68087888E-006
  0.94337109E+000 -0.15690458E-001 -0.94337109E+000  0.15690386E-001  0.16698936E+001  0.47080622E-001  0.16698936E+001  0.47080628E-001  0.23778988E-002  0.12805555E-002  0.23794855E-002  0.12933158E-002  0.55253770E+000 -0.19344349E-002 -0.79316715E-003 -0.43110527E-003  0.00000000E+000  0.72469488E-006
  0.94324739E+000 -0.15386225E-001 -0.94324739E+000  0.15386149E-001  0.16702647E+001  0.46167954E-001  0.16702647E+001  0.46167960E-001  0.23860854E-002  0.12716392E-002  0.23877043E-002  0.12843673E-002  0.55252719E+000 -0.19341780E-002 -0.79590674E-003 -0.42812244E-003  0.00000000E+000  0.77023963E-006
  0.94312369E+000 -0.15079683E-001 -0.94312369E+000  0.15079601E-001  0.16706358E+001  0.45248358E-001  0.16706358E+001  0.45248365E-001  0.23942919E-002  0.12626940E-002  0.23959419E-002  0.12753910E-002  0.55251666E+000 -0.19339181E-002 -0.79865261E-003 -0.42513032E-003  0.00000000E+000  0.81757815E-006
  0.94300000E+000 -0.14770792E-001 -0.94300000E+000  0.14770706E-001  0.16710070E+001  0.44321719E-001  0.16710070E+001  0.44321725E-001  0.24025184E-002  0.12537195E-002  0.24041984E-002  0.12663865E-002  0.55250609E+000 -0.19336551E-002 -0.80140477E-003 -0.42212884E-003  0.00000000E+000  0.86675505E-006
  0.94287631E+000 -0.14459531E-001 -0.94287631E+000  0.14459440E-001  0.16713781E+001  0.43387967E-001  0.16713781E+001  0.43387974E-001  0.24107649E-002  0.12447157E-002  0.24124738E-002  0.12573538E-002  0.55249550E+000 -0.19333889E-002 -0.80416323E-003 -0.41911794E-003  0.00000000E+000  0.91780232E-006
  0.94275264E+000 -0.14145841E-001 -0.94275264E+000  0.14145745E-001  0.16717491E+001  0.42446931E-001  0.16717491E+001  0.42446937E-001  0.24190314E-002  0.12356823E-002  0.24207681E-002  0.12482926E-002  0.55248486E+000 -0.19331195E-002 -0.80692801E-003 -0.41609753E-003  0.00000000E+000  0.97077893E-006
  0.94262901E+000 -0.13829644E-001 -0.94262901E+000  0.13829542E-001  0.16721201E+001  0.41498370E-001  0.16721201E+001  0.41498377E-001  0.24273180E-002  0.12266189E-002  0.24290814E-002  0.12392024E-002  0.55247420E+000 -0.19328467E-002 -0.80969910E-003 -0.41306747E-003  0.00000000E+000  0.10257613E-005
  0.94250541E+000 -0.13510849E-001 -0.94250541E+000  0.13510741E-001  0.16724910E+001  0.40542017E-001  0.16724910E+001  0.40542024E-001  0.24356245E-002  0.12175251E-002  0.24374136E-002  0.12300829E-002  0.55246350E+000 -0.19325705E-002 -0.81247652E-003 -0.41002765E-003  0.00000000E+000  0.10828336E-005
  0.94238186E+000 -0.13189393E-001 -0.94238186E+000  0.13189280E-001  0.16728617E+001  0.39577683E-001  0.16728617E+001  0.39577690E-001  0.24439511E-002  0.12084007E-002  0.24457649E-002  0.12209338E-002  0.55245277E+000 -0.19322906E-002 -0.81526029E-003 -0.40697794E-003  0.00000000E+000  0.11420588E-005
  0.94225837E+000 -0.12865209E-001 -0.94225837E+000  0.12865089E-001  0.16732322E+001  0.38605162E-001  0.16732322E+001  0.38605169E-001  0.24522977E-002  0.11992453E-002  0.24541353E-002  0.12117547E-002  0.55244201E+000 -0.19320071E-002 -0.81805042E-003 -0.40391823E-003  0.00000000E+000  0.12035051E-005
  0.94213494E+000 -0.12538198E-001 -0.94213494E+000  0.12538072E-001  0.16736025E+001  0.37624163E-001  0.16736025E+001  0.37624171E-001  0.24606645E-002  0.11900585E-002  0.24625248E-002  0.12025452E-002  0.55243121E+000 -0.19317197E-002 -0.82084690E-003 -0.40084839E-003  0.00000000E+000  0.12672622E-005
  0.94201159E+000 -0.12208248E-001 -0.94201159E+000  0.12208115E-001  0.16739726E+001  0.36634344E-001  0.16739726E+001  0.36634351E-001  0.24690513E-002  0.11808398E-002  0.24709334E-002  0.11933047E-002  0.55242039E+000 -0.19314284E-002 -0.82364977E-003 -0.39776823E-003  0.00000000E+000  0.13334338E-005
  0.94188833E+000 -0.11875237E-001 -0.94188833E+000  0.11875097E-001  0.16743425E+001  0.35635345E-001  0.16743425E+001  0.35635352E-001  0.24774581E-002  0.11715887E-002  0.24793611E-002  0.11840327E-002  0.55240952E+000 -0.19311329E-002 -0.82645901E-003 -0.39467758E-003  0.00000000E+000  0.14021278E-005
  0.94176516E+000 -0.11539060E-001 -0.94176516E+000  0.11538914E-001  0.16747120E+001  0.34626847E-001  0.16747120E+001  0.34626855E-001  0.24858851E-002  0.11623048E-002  0.24878080E-002  0.11747289E-002  0.55239863E+000 -0.19308331E-002 -0.82927465E-003 -0.39157629E-003  0.00000000E+000  0.14734418E-005
  0.94164209E+000 -0.11199594E-001 -0.94164209E+000  0.11199440E-001  0.16750813E+001  0.33608482E-001  0.16750813E+001  0.33608490E-001  0.24943322E-002  0.11529875E-002  0.24962741E-002  0.11653925E-002  0.55238770E+000 -0.19305289E-002 -0.83209669E-003 -0.38846416E-003  0.00000000E+000  0.15474868E-005
  0.94151914E+000 -0.10856696E-001 -0.94151914E+000  0.10856534E-001  0.16754502E+001  0.32579820E-001  0.16754502E+001  0.32579828E-001  0.25027994E-002  0.11436361E-002  0.25047595E-002  0.11560230E-002  0.55237674E+000 -0.19302200E-002 -0.83492514E-003 -0.38534100E-003  0.00000000E+000  0.16243895E-005
  0.94139631E+000 -0.10510207E-001 -0.94139631E+000  0.10510037E-001  0.16758187E+001  0.31540385E-001  0.16758187E+001  0.31540393E-001  0.25112867E-002  0.11342502E-002  0.25132641E-002  0.11466197E-002  0.55236574E+000 -0.19299062E-002 -0.83776001E-003 -0.38220658E-003  0.00000000E+000  0.17042889E-005
  0.94127362E+000 -0.10159965E-001 -0.94127362E+000  0.10159787E-001  0.16761869E+001  0.30489692E-001  0.16761869E+001  0.30489700E-001  0.25197942E-002  0.11248288E-002  0.25217880E-002  0.11371820E-002  0.55235472E+000 -0.19295873E-002 -0.84060131E-003 -0.37906066E-003  0.00000000E+000  0.17873268E-005
  0.94115107E+000 -0.98058076E-002 -0.94115107E+000  0.98056210E-002  0.16765546E+001  0.29427254E-001  0.16765546E+001  0.29427262E-001  0.25283217E-002  0.11153715E-002  0.25303312E-002  0.11277091E-002  0.55234365E+000 -0.19292630E-002 -0.84344904E-003 -0.37590302E-003  0.00000000E+000  0.18736460E-005
  0.94102868E+000 -0.94475539E-002 -0.94102868E+000  0.94473583E-002  0.16769218E+001  0.28352526E-001  0.16769218E+001  0.28352534E-001  0.25368694E-002  0.11058775E-002  0.25388937E-002  0.11182002E-002  0.55233256E+000 -0.19289332E-002 -0.84630321E-003 -0.37273340E-003  0.00000000E+000  0.19634039E-005
  0.94090646E+000 -0.90850054E-002 -0.94090646E+000  0.90848006E-002  0.16772885E+001  0.27264914E-001  0.16772885E+001  0.27264922E-001  0.25454373E-002  0.10963459E-002  0.25474755E-002  0.11086546E-002  0.55232143E+000 -0.19285975E-002 -0.84916383E-003 -0.36955152E-003  0.00000000E+000  0.20567718E-005
  0.94078441E+000 -0.87179494E-002 -0.94078441E+000  0.87177349E-002  0.16776547E+001  0.26163779E-001  0.16776547E+001  0.26163787E-001  0.25540252E-002  0.10867758E-002  0.25560767E-002  0.10990713E-002  0.55231027E+000 -0.19282557E-002 -0.85203090E-003 -0.36635708E-003  0.00000000E+000  0.21539325E-005
  0.94066255E+000 -0.83461648E-002 -0.94066255E+000  0.83459402E-002  0.16780204E+001  0.25048459E-001  0.16780204E+001  0.25048467E-001  0.25626333E-002  0.10771664E-002  0.25646973E-002  0.10894494E-002  0.55229907E+000 -0.19279074E-002 -0.85490442E-003 -0.36314979E-003  0.00000000E+000  0.22550757E-005
  0.94054089E+000 -0.79694188E-002 -0.94054089E+000  0.79691837E-002  0.16783854E+001  0.23918255E-001  0.16783854E+001  0.23918263E-001  0.25712616E-002  0.10675167E-002  0.25733373E-002  0.10797880E-002  0.55228784E+000 -0.19275523E-002 -0.85778441E-003 -0.35992932E-003  0.00000000E+000  0.23604007E-005
  0.94041944E+000 -0.75874613E-002 -0.94041944E+000  0.75872152E-002  0.16787498E+001  0.22772416E-001  0.16787498E+001  0.22772424E-001  0.25799099E-002  0.10578257E-002  0.25819967E-002  0.10700860E-002  0.55227658E+000 -0.19271902E-002 -0.86067087E-003 -0.35669532E-003  0.00000000E+000  0.24701207E-005
  0.94029822E+000 -0.72000256E-002 -0.94029822E+000  0.71997681E-002  0.16791135E+001  0.21610142E-001  0.16791135E+001  0.21610150E-001  0.25885784E-002  0.10480924E-002  0.25906754E-002  0.10603423E-002  0.55226528E+000 -0.19268206E-002 -0.86356379E-003 -0.35344743E-003  0.00000000E+000  0.25844624E-005
  0.94017723E+000 -0.68068284E-002 -0.94017723E+000  0.68065591E-002  0.16794765E+001  0.20430584E-001  0.16794765E+001  0.20430593E-001  0.25972670E-002  0.10383155E-002  0.25993736E-002  0.10505558E-002  0.55225395E+000 -0.19264431E-002 -0.86646318E-003 -0.35018527E-003  0.00000000E+000  0.27036657E-005
  0.94005650E+000 -0.64075683E-002 -0.94005650E+000  0.64072866E-002  0.16798388E+001  0.19232838E-001  0.16798388E+001  0.19232846E-001  0.26059756E-002  0.10284939E-002  0.26080912E-002  0.10407253E-002  0.55224258E+000 -0.19260574E-002 -0.86936905E-003 -0.34690843E-003  0.00000000E+000  0.28279854E-005
  0.93993602E+000 -0.60019270E-002 -0.93993602E+000  0.60016325E-002  0.16802003E+001  0.18015948E-001  0.16802003E+001  0.18015956E-001  0.26147044E-002  0.10186263E-002  0.26168282E-002  0.10308494E-002  0.55223118E+000 -0.19256630E-002 -0.87228138E-003 -0.34361648E-003  0.00000000E+000  0.29576899E-005
  0.93981582E+000 -0.55895700E-002 -0.93981582E+000  0.55892619E-002  0.16805609E+001  0.16778911E-001  0.16805610E+001  0.16778919E-001  0.26234532E-002  0.10087113E-002  0.26255846E-002  0.10209269E-002  0.55221975E+000 -0.19252595E-002 -0.87520019E-003 -0.34030896E-003  0.00000000E+000  0.30930611E-005
  0.93969592E+000 -0.51701447E-002 -0.93969592E+000  0.51698226E-002  0.16809207E+001  0.15520669E-001  0.16809207E+001  0.15520678E-001  0.26322221E-002  0.99874765E-003  0.26343605E-002  0.10109562E-002  0.55220828E+000 -0.19248464E-002 -0.87812547E-003 -0.33698540E-003  0.00000000E+000  0.32343952E-005
  0.93957632E+000 -0.47432752E-002 -0.93957632E+000  0.47429383E-002  0.16812796E+001  0.14240095E-001  0.16812796E+001  0.14240103E-001  0.26410110E-002  0.98873370E-003  0.26431557E-002  0.10009359E-002  0.55219678E+000 -0.19244231E-002 -0.88105722E-003 -0.33364530E-003  0.00000000E+000  0.33820075E-005
  0.93945703E+000 -0.43085556E-002 -0.93945703E+000  0.43082033E-002  0.16816375E+001  0.12935970E-001  0.16816375E+001  0.12935979E-001  0.26498199E-002  0.97866790E-003  0.26519704E-002  0.99086437E-003  0.55218524E+000 -0.19239892E-002 -0.88399543E-003 -0.33028812E-003  0.00000000E+000  0.35362374E-005
  0.93933809E+000 -0.38655635E-002 -0.93933809E+000  0.38651952E-002  0.16819944E+001  0.11607028E-001  0.16819944E+001  0.11607037E-001  0.26586487E-002  0.96854856E-003  0.26608044E-002  0.98073988E-003  0.55217367E+000 -0.19235441E-002 -0.88694011E-003 -0.32691329E-003  0.00000000E+000  0.36974376E-005
  0.93921949E+000 -0.34138597E-002 -0.93921949E+000  0.34134746E-002  0.16823503E+001  0.10251951E-001  0.16823503E+001  0.10251960E-001  0.26674976E-002  0.95837394E-003  0.26696578E-002  0.97056069E-003  0.55216206E+000 -0.19230871E-002 -0.88989124E-003 -0.32352023E-003  0.00000000E+000  0.38659752E-005
  0.93910126E+000 -0.29529849E-002 -0.93910126E+000  0.29525823E-002  0.16827050E+001  0.88693616E-002  0.16827050E+001  0.88693700E-002  0.26763663E-002  0.94814224E-003  0.26785305E-002  0.96032497E-003  0.55215042E+000 -0.19226177E-002 -0.89284882E-003 -0.32010832E-003  0.00000000E+000  0.40422331E-005
  0.93898342E+000 -0.24824407E-002 -0.93898342E+000  0.24820197E-002  0.16830586E+001  0.74577636E-002  0.16830586E+001  0.74577720E-002  0.26852549E-002  0.93785147E-003  0.26874226E-002  0.95003074E-003  0.55213875E+000 -0.19221352E-002 -0.89581285E-003 -0.31667691E-003  0.00000000E+000  0.42266261E-005
  0.93886598E+000 -0.20016935E-002 -0.93886598E+000  0.20012533E-002  0.16834110E+001  0.60155566E-002  0.16834110E+001  0.60155651E-002  0.26941634E-002  0.92749954E-003  0.26963340E-002  0.93967589E-003  0.55212704E+000 -0.19216388E-002 -0.89878331E-003 -0.31322530E-003  0.00000000E+000  0.44195969E-005
  0.93874896E+000 -0.15101951E-002 -0.93874896E+000  0.15097348E-002  0.16837621E+001  0.45410962E-002  0.16837621E+001  0.45411047E-002  0.27030916E-002  0.91708430E-003  0.27052646E-002  0.92925823E-003  0.55211529E+000 -0.19211279E-002 -0.90176019E-003 -0.30975274E-003  0.00000000E+000  0.46216008E-005
  0.93863237E+000 -0.10073798E-002 -0.93863237E+000  0.10068984E-002  0.16841119E+001  0.30326850E-002  0.16841119E+001  0.30326935E-002  0.27120396E-002  0.90660350E-003  0.27142145E-002  0.91877554E-003  0.55210352E+000 -0.19206017E-002 -0.90474349E-003 -0.30625851E-003  0.00000000E+000  0.48331075E-005
  0.93851625E+000 -0.49265610E-003 -0.93851625E+000  0.49215267E-003  0.16844604E+001  0.14885488E-002  0.16844604E+001  0.14885572E-002  0.27210073E-002  0.89605483E-003  0.27231836E-002  0.90822547E-003  0.55209170E+000 -0.19200594E-002 -0.90773318E-003 -0.30274182E-003  0.00000000E+000  0.50546077E-005
  0.93840061E+000  0.34627929E-004 -0.93840061E+000 -0.35154478E-004  0.16848074E+001 -0.93268386E-004  0.16848074E+001 -0.93259919E-004  0.27299946E-002  0.88543573E-003  0.27321719E-002  0.89760544E-003  0.55207985E+000 -0.19195002E-002 -0.91072926E-003 -0.29920181E-003  0.00000000E+000  0.52866403E-005
  0.93828546E+000  0.57515482E-003 -0.93828546E+000 -0.57570558E-003  0.16851529E+001 -0.17148140E-002  0.16851529E+001 -0.17148056E-002  0.27390015E-002  0.87474353E-003  0.27411792E-002  0.88691279E-003  0.55206797E+000 -0.19189230E-002 -0.91373172E-003 -0.29563760E-003  0.00000000E+000  0.55297693E-005
  0.93817084E+000  0.11296194E-002 -0.93817084E+000 -0.11301956E-002  0.16854968E+001 -0.33781728E-002  0.16854968E+001 -0.33781643E-002  0.27480279E-002  0.86397551E-003  0.27502056E-002  0.87614476E-003  0.55205605E+000 -0.19183270E-002 -0.91674052E-003 -0.29204825E-003  0.00000000E+000  0.57845690E-005
  0.93805676E+000  0.16987338E-002 -0.93805676E+000 -0.16993365E-002  0.16858391E+001 -0.50854806E-002  0.16858391E+001 -0.50854721E-002  0.27570738E-002  0.85312887E-003  0.27592511E-002  0.86529856E-003  0.55204410E+000 -0.19177113E-002 -0.91975567E-003 -0.28843285E-003  0.00000000E+000  0.60516286E-005
  0.93794325E+000  0.22832491E-002 -0.93794325E+000 -0.22838797E-002  0.16861797E+001 -0.68389914E-002  0.16861797E+001 -0.68389829E-002  0.27661390E-002  0.84220069E-003  0.27683154E-002  0.85437123E-003  0.55203211E+000 -0.19170747E-002 -0.92277713E-003 -0.28479041E-003  0.00000000E+000  0.63315686E-005
  0.93783032E+000  0.28839941E-002 -0.93783032E+000 -0.28846540E-002  0.16865185E+001 -0.86411912E-002  0.16865185E+001 -0.86411827E-002  0.27752236E-002  0.83118772E-003  0.27773987E-002  0.84335954E-003  0.55202009E+000 -0.19164164E-002 -0.92580488E-003 -0.28111985E-003  0.00000000E+000  0.66250714E-005
  0.93771801E+000  0.35018147E-002 -0.93771801E+000 -0.35025052E-002  0.16868555E+001 -0.10494618E-001  0.16868555E+001 -0.10494609E-001  0.27843273E-002  0.82008667E-003  0.27865008E-002  0.83226016E-003  0.55200803E+000 -0.19157350E-002 -0.92883890E-003 -0.27742005E-003  0.00000000E+000  0.69328336E-005
  0.93760634E+000  0.41375655E-002 -0.93760634E+000 -0.41382882E-002  0.16871906E+001 -0.12401834E-001  0.16871906E+001 -0.12401826E-001  0.27934501E-002  0.80889420E-003  0.27956216E-002  0.82106975E-003  0.55199594E+000 -0.19150294E-002 -0.93187917E-003 -0.27368992E-003  0.00000000E+000  0.72555603E-005
  0.93749534E+000  0.47921158E-002 -0.93749534E+000 -0.47928722E-002  0.16875237E+001 -0.14365450E-001  0.16875237E+001 -0.14365441E-001  0.28025920E-002  0.79760693E-003  0.28047610E-002  0.80978491E-003  0.55198381E+000 -0.19142986E-002 -0.93492565E-003 -0.26992830E-003  0.00000000E+000  0.75939690E-005
  0.93738503E+000  0.54664001E-002 -0.93738503E+000 -0.54671918E-002  0.16878547E+001 -0.16388267E-001  0.16878547E+001 -0.16388259E-001  0.28117528E-002  0.78622121E-003  0.28139190E-002  0.79840199E-003  0.55197165E+000 -0.19135412E-002 -0.93797832E-003 -0.26613400E-003  0.00000000E+000  0.79488291E-005
  0.93727544E+000  0.61614262E-002 -0.93727544E+000 -0.61622550E-002  0.16881835E+001 -0.18473310E-001  0.16881835E+001 -0.18473301E-001  0.28209325E-002  0.77473313E-003  0.28230955E-002  0.78691705E-003  0.55195945E+000 -0.19127559E-002 -0.94103715E-003 -0.26230568E-003  0.00000000E+000  0.83209687E-005
  0.93716660E+000  0.68782028E-002 -0.93716660E+000 -0.68790705E-002  0.16885101E+001 -0.20623604E-001  0.16885101E+001 -0.20623595E-001  0.28301308E-002  0.76313876E-003  0.28322904E-002  0.77532616E-003  0.55194722E+000 -0.19119414E-002 -0.94410211E-003 -0.25844205E-003  0.00000000E+000  0.87112176E-005
  0.93705854E+000  0.76177395E-002 -0.93705854E+000 -0.76186479E-002  0.16888344E+001 -0.22842178E-001  0.16888344E+001 -0.22842169E-001  0.28393478E-002  0.75143418E-003  0.28415035E-002  0.76362538E-003  0.55193495E+000 -0.19110963E-002 -0.94717316E-003 -0.25454179E-003  0.00000000E+000  0.91204079E-005
