  -0.18056542E+02   0.99999777E+00   0.50000223E+00  -0.26329652E-07  -0.10896544E-21
  -0.18045507E+02   0.99999771E+00   0.50000229E+00  -0.26621792E-07  -0.11263294E-21
  -0.18034472E+02   0.99999766E+00   0.50000234E+00  -0.26917174E-07  -0.11642387E-21
  -0.18023438E+02   0.99999760E+00   0.50000240E+00  -0.27215832E-07  -0.12034240E-21
  -0.18012403E+02   0.99999755E+00   0.50000245E+00  -0.27517805E-07  -0.12439281E-21
  -0.18001369E+02   0.99999750E+00   0.50000250E+00  -0.27823127E-07  -0.12857955E-21
  -0.17990334E+02   0.99999744E+00   0.50000256E+00  -0.28131838E-07  -0.13290721E-21
  -0.17979300E+02   0.99999739E+00   0.50000261E+00  -0.28443973E-07  -0.13738052E-21
  -0.17968265E+02   0.99999734E+00   0.50000266E+00  -0.28759572E-07  -0.14200439E-21
  -0.17957231E+02   0.99999729E+00   0.50000271E+00  -0.29078672E-07  -0.14678389E-21
  -0.17946196E+02   0.99999723E+00   0.50000277E+00  -0.29401313E-07  -0.15172425E-21
  -0.17935162E+02   0.99999718E+00   0.50000282E+00  -0.29727533E-07  -0.15683090E-21
  -0.17924127E+02   0.99999713E+00   0.50000287E+00  -0.30057373E-07  -0.16210942E-21
  -0.17913093E+02   0.99999708E+00   0.50000292E+00  -0.30390872E-07  -0.16756559E-21
  -0.17902058E+02   0.99999703E+00   0.50000297E+00  -0.30728072E-07  -0.17320541E-21
  -0.17891024E+02   0.99999698E+00   0.50000302E+00  -0.31069013E-07  -0.17903505E-21
  -0.17879989E+02   0.99999692E+00   0.50000308E+00  -0.31413737E-07  -0.18506090E-21
  -0.17868955E+02   0.99999687E+00   0.50000313E+00  -0.31762285E-07  -0.19128957E-21
  -0.17857920E+02   0.99999682E+00   0.50000318E+00  -0.32114701E-07  -0.19772787E-21
  -0.17846886E+02   0.99999677E+00   0.50000323E+00  -0.32471027E-07  -0.20438287E-21
  -0.17835851E+02   0.99999672E+00   0.50000328E+00  -0.32831306E-07  -0.21126186E-21
  -0.17824817E+02   0.99999667E+00   0.50000333E+00  -0.33195583E-07  -0.21837237E-21
  -0.17813782E+02   0.99999661E+00   0.50000339E+00  -0.33563901E-07  -0.22572221E-21
  -0.17802748E+02   0.99999656E+00   0.50000344E+00  -0.33936306E-07  -0.23331942E-21
  -0.17791713E+02   0.99999651E+00   0.50000349E+00  -0.34312842E-07  -0.24117233E-21
  -0.17780679E+02   0.99999646E+00   0.50000354E+00  -0.34693557E-07  -0.24928955E-21
  -0.17769644E+02   0.99999641E+00   0.50000359E+00  -0.35078495E-07  -0.25767997E-21
  -0.17758609E+02   0.99999635E+00   0.50000365E+00  -0.35467705E-07  -0.26635279E-21
  -0.17747575E+02   0.99999630E+00   0.50000370E+00  -0.35861232E-07  -0.27531752E-21
  -0.17736540E+02   0.99999625E+00   0.50000375E+00  -0.36259126E-07  -0.28458397E-21
  -0.17725506E+02   0.99999620E+00   0.50000380E+00  -0.36661434E-07  -0.29416230E-21
  -0.17714471E+02   0.99999614E+00   0.50000386E+00  -0.37068207E-07  -0.30406302E-21
  -0.17703437E+02   0.99999609E+00   0.50000391E+00  -0.37479492E-07  -0.31429696E-21
  -0.17692402E+02   0.99999604E+00   0.50000396E+00  -0.37895340E-07  -0.32487535E-21
  -0.17681368E+02   0.99999598E+00   0.50000402E+00  -0.38315803E-07  -0.33580978E-21
  -0.17670333E+02   0.99999593E+00   0.50000407E+00  -0.38740930E-07  -0.34711224E-21
  -0.17659299E+02   0.99999587E+00   0.50000413E+00  -0.39170774E-07  -0.35879510E-21
  -0.17648264E+02   0.99999582E+00   0.50000418E+00  -0.39605388E-07  -0.37087117E-21
  -0.17637230E+02   0.99999576E+00   0.50000424E+00  -0.40044823E-07  -0.38335369E-21
  -0.17626195E+02   0.99999571E+00   0.50000429E+00  -0.40489134E-07  -0.39625634E-21
  -0.17615161E+02   0.99999565E+00   0.50000435E+00  -0.40938374E-07  -0.40959325E-21
  -0.17604126E+02   0.99999560E+00   0.50000440E+00  -0.41392599E-07  -0.42337905E-21
  -0.17593092E+02   0.99999554E+00   0.50000446E+00  -0.41851864E-07  -0.43762883E-21
  -0.17582057E+02   0.99999548E+00   0.50000452E+00  -0.42316224E-07  -0.45235823E-21
  -0.17571023E+02   0.99999542E+00   0.50000458E+00  -0.42785736E-07  -0.46758337E-21
  -0.17559988E+02   0.99999537E+00   0.50000463E+00  -0.43260457E-07  -0.48332095E-21
  -0.17548954E+02   0.99999531E+00   0.50000469E+00  -0.43740445E-07  -0.49958821E-21
  -0.17537919E+02   0.99999525E+00   0.50000475E+00  -0.44225759E-07  -0.51640298E-21
  -0.17526885E+02   0.99999519E+00   0.50000481E+00  -0.44716457E-07  -0.53378368E-21
  -0.17515850E+02   0.99999513E+00   0.50000487E+00  -0.45212600E-07  -0.55174938E-21
  -0.17504815E+02   0.99999507E+00   0.50000493E+00  -0.45714247E-07  -0.57031974E-21
  -0.17493781E+02   0.99999501E+00   0.50000499E+00  -0.46221460E-07  -0.58951513E-21
  -0.17482746E+02   0.99999495E+00   0.50000505E+00  -0.46734300E-07  -0.60935658E-21
  -0.17471712E+02   0.99999489E+00   0.50000511E+00  -0.47252831E-07  -0.62986584E-21
  -0.17460677E+02   0.99999483E+00   0.50000517E+00  -0.47777114E-07  -0.65106538E-21
  -0.17449643E+02   0.99999477E+00   0.50000523E+00  -0.48307214E-07  -0.67297843E-21
  -0.17438608E+02   0.99999470E+00   0.50000530E+00  -0.48843196E-07  -0.69562902E-21
  -0.17427574E+02   0.99999464E+00   0.50000536E+00  -0.49385124E-07  -0.71904195E-21
  -0.17416539E+02   0.99999458E+00   0.50000542E+00  -0.49933065E-07  -0.74324290E-21
  -0.17405505E+02   0.99999451E+00   0.50000549E+00  -0.50487085E-07  -0.76825838E-21
  -0.17394470E+02   0.99999445E+00   0.50000555E+00  -0.51047253E-07  -0.79411581E-21
  -0.17383436E+02   0.99999438E+00   0.50000562E+00  -0.51613635E-07  -0.82084352E-21
  -0.17372401E+02   0.99999431E+00   0.50000569E+00  -0.52186301E-07  -0.84847081E-21
  -0.17361367E+02   0.99999425E+00   0.50000575E+00  -0.52765320E-07  -0.87702796E-21
  -0.17350332E+02   0.99999418E+00   0.50000582E+00  -0.53350764E-07  -0.90654625E-21
  -0.17339298E+02   0.99999411E+00   0.50000589E+00  -0.53942703E-07  -0.93705804E-21
  -0.17328263E+02   0.99999404E+00   0.50000596E+00  -0.54541209E-07  -0.96859677E-21
  -0.17317229E+02   0.99999397E+00   0.50000603E+00  -0.55146356E-07  -0.10011970E-20
  -0.17306194E+02   0.99999390E+00   0.50000610E+00  -0.55758217E-07  -0.10348944E-20
  -0.17295160E+02   0.99999383E+00   0.50000617E+00  -0.56376866E-07  -0.10697261E-20
  -0.17284125E+02   0.99999376E+00   0.50000624E+00  -0.57002380E-07  -0.11057300E-20
  -0.17273091E+02   0.99999369E+00   0.50000631E+00  -0.57634833E-07  -0.11429457E-20
  -0.17262056E+02   0.99999362E+00   0.50000638E+00  -0.58274303E-07  -0.11814140E-20
  -0.17251021E+02   0.99999354E+00   0.50000646E+00  -0.58920867E-07  -0.12211770E-20
  -0.17239987E+02   0.99999347E+00   0.50000653E+00  -0.59574605E-07  -0.12622784E-20
  -0.17228952E+02   0.99999339E+00   0.50000661E+00  -0.60235597E-07  -0.13047630E-20
  -0.17217918E+02   0.99999332E+00   0.50000668E+00  -0.60903921E-07  -0.13486776E-20
  -0.17206883E+02   0.99999324E+00   0.50000676E+00  -0.61579661E-07  -0.13940702E-20
  -0.17195849E+02   0.99999316E+00   0.50000684E+00  -0.62262898E-07  -0.14409906E-20
  -0.17184814E+02   0.99999308E+00   0.50000692E+00  -0.62953715E-07  -0.14894902E-20
  -0.17173780E+02   0.99999301E+00   0.50000699E+00  -0.63652196E-07  -0.15396221E-20
  -0.17162745E+02   0.99999293E+00   0.50000707E+00  -0.64358427E-07  -0.15914413E-20
  -0.17151711E+02   0.99999285E+00   0.50000715E+00  -0.65072493E-07  -0.16450046E-20
  -0.17140676E+02   0.99999276E+00   0.50000724E+00  -0.65794482E-07  -0.17003707E-20
  -0.17129642E+02   0.99999268E+00   0.50000732E+00  -0.66524480E-07  -0.17576002E-20
  -0.17118607E+02   0.99999260E+00   0.50000740E+00  -0.67262578E-07  -0.18167559E-20
  -0.17107573E+02   0.99999252E+00   0.50000748E+00  -0.68008865E-07  -0.18779025E-20
  -0.17096538E+02   0.99999243E+00   0.50000757E+00  -0.68763431E-07  -0.19411072E-20
  -0.17085504E+02   0.99999234E+00   0.50000766E+00  -0.69526369E-07  -0.20064392E-20
  -0.17074469E+02   0.99999226E+00   0.50000774E+00  -0.70297772E-07  -0.20739700E-20
  -0.17063435E+02   0.99999217E+00   0.50000783E+00  -0.71077733E-07  -0.21437737E-20
  -0.17052400E+02   0.99999208E+00   0.50000792E+00  -0.71866347E-07  -0.22159268E-20
  -0.17041366E+02   0.99999199E+00   0.50000801E+00  -0.72663711E-07  -0.22905083E-20
  -0.17030331E+02   0.99999190E+00   0.50000810E+00  -0.73469921E-07  -0.23676000E-20
  -0.17019297E+02   0.99999181E+00   0.50000819E+00  -0.74285075E-07  -0.24472864E-20
  -0.17008262E+02   0.99999172E+00   0.50000828E+00  -0.75109274E-07  -0.25296548E-20
  -0.16997227E+02   0.99999163E+00   0.50000837E+00  -0.75942616E-07  -0.26147954E-20
  -0.16986193E+02   0.99999153E+00   0.50000847E+00  -0.76785204E-07  -0.27028016E-20
  -0.16975158E+02   0.99999144E+00   0.50000856E+00  -0.77637140E-07  -0.27937698E-20
  -0.16964124E+02   0.99999134E+00   0.50000866E+00  -0.78498527E-07  -0.28877996E-20
  -0.16953089E+02   0.99999124E+00   0.50000876E+00  -0.79369472E-07  -0.29849943E-20
  -0.16942055E+02   0.99999115E+00   0.50000885E+00  -0.80250078E-07  -0.30854601E-20
  -0.16931020E+02   0.99999105E+00   0.50000895E+00  -0.81140455E-07  -0.31893074E-20
  -0.16919986E+02   0.99999095E+00   0.50000905E+00  -0.82040710E-07  -0.32966498E-20
  -0.16908951E+02   0.99999084E+00   0.50000916E+00  -0.82950953E-07  -0.34076050E-20
  -0.16897917E+02   0.99999074E+00   0.50000926E+00  -0.83871294E-07  -0.35222946E-20
  -0.16886882E+02   0.99999064E+00   0.50000936E+00  -0.84801846E-07  -0.36408442E-20
  -0.16875848E+02   0.99999053E+00   0.50000947E+00  -0.85742722E-07  -0.37633839E-20
  -0.16864813E+02   0.99999043E+00   0.50000957E+00  -0.86694036E-07  -0.38900479E-20
  -0.16853779E+02   0.99999032E+00   0.50000968E+00  -0.87655905E-07  -0.40209749E-20
  -0.16842744E+02   0.99999021E+00   0.50000979E+00  -0.88628444E-07  -0.41563085E-20
  -0.16831710E+02   0.99999010E+00   0.50000990E+00  -0.89611774E-07  -0.42961970E-20
  -0.16820675E+02   0.99998999E+00   0.50001001E+00  -0.90606013E-07  -0.44407936E-20
  -0.16809641E+02   0.99998988E+00   0.50001012E+00  -0.91611282E-07  -0.45902569E-20
  -0.16798606E+02   0.99998977E+00   0.50001023E+00  -0.92627703E-07  -0.47447507E-20
  -0.16787572E+02   0.99998965E+00   0.50001035E+00  -0.93655402E-07  -0.49044442E-20
  -0.16776537E+02   0.99998954E+00   0.50001046E+00  -0.94694501E-07  -0.50695124E-20
  -0.16765503E+02   0.99998942E+00   0.50001058E+00  -0.95745129E-07  -0.52401363E-20
  -0.16754468E+02   0.99998930E+00   0.50001070E+00  -0.96807413E-07  -0.54165028E-20
  -0.16743433E+02   0.99998918E+00   0.50001082E+00  -0.97881481E-07  -0.55988051E-20
  -0.16732399E+02   0.99998906E+00   0.50001094E+00  -0.98967466E-07  -0.57872432E-20
  -0.16721364E+02   0.99998894E+00   0.50001106E+00  -0.10006550E-06  -0.59820234E-20
  -0.16710330E+02   0.99998882E+00   0.50001118E+00  -0.10117571E-06  -0.61833593E-20
  -0.16699295E+02   0.99998869E+00   0.50001131E+00  -0.10229824E-06  -0.63914715E-20
  -0.16688261E+02   0.99998857E+00   0.50001143E+00  -0.10343323E-06  -0.66065880E-20
  -0.16677226E+02   0.99998844E+00   0.50001156E+00  -0.10458081E-06  -0.68289445E-20
  -0.16666192E+02   0.99998831E+00   0.50001169E+00  -0.10574111E-06  -0.70587848E-20
  -0.16655157E+02   0.99998818E+00   0.50001182E+00  -0.10691429E-06  -0.72963607E-20
  -0.16644123E+02   0.99998805E+00   0.50001195E+00  -0.10810049E-06  -0.75419326E-20
  -0.16633088E+02   0.99998792E+00   0.50001208E+00  -0.10929984E-06  -0.77957696E-20
  -0.16622054E+02   0.99998778E+00   0.50001222E+00  -0.11051250E-06  -0.80581499E-20
  -0.16611019E+02   0.99998765E+00   0.50001235E+00  -0.11173862E-06  -0.83293609E-20
  -0.16599985E+02   0.99998751E+00   0.50001249E+00  -0.11297834E-06  -0.86097000E-20
  -0.16588950E+02   0.99998737E+00   0.50001263E+00  -0.11423181E-06  -0.88994742E-20
  -0.16577916E+02   0.99998723E+00   0.50001277E+00  -0.11549918E-06  -0.91990012E-20
  -0.16566881E+02   0.99998709E+00   0.50001291E+00  -0.11678062E-06  -0.95086093E-20
  -0.16555847E+02   0.99998694E+00   0.50001306E+00  -0.11807627E-06  -0.98286376E-20
  -0.16544812E+02   0.99998680E+00   0.50001320E+00  -0.11938629E-06  -0.10159437E-19
  -0.16533778E+02   0.99998665E+00   0.50001335E+00  -0.12071085E-06  -0.10501370E-19
  -0.16522743E+02   0.99998650E+00   0.50001350E+00  -0.12205011E-06  -0.10854811E-19
  -0.16511709E+02   0.99998635E+00   0.50001365E+00  -0.12340422E-06  -0.11220147E-19
  -0.16500674E+02   0.99998620E+00   0.50001380E+00  -0.12477335E-06  -0.11597780E-19
  -0.16489639E+02   0.99998605E+00   0.50001395E+00  -0.12615767E-06  -0.11988122E-19
  -0.16478605E+02   0.99998589E+00   0.50001411E+00  -0.12755735E-06  -0.12391602E-19
  -0.16467570E+02   0.99998574E+00   0.50001426E+00  -0.12897256E-06  -0.12808661E-19
  -0.16456536E+02   0.99998558E+00   0.50001442E+00  -0.13040347E-06  -0.13239757E-19
  -0.16445501E+02   0.99998542E+00   0.50001458E+00  -0.13185025E-06  -0.13685362E-19
  -0.16434467E+02   0.99998526E+00   0.50001474E+00  -0.13331308E-06  -0.14145964E-19
  -0.16423432E+02   0.99998509E+00   0.50001491E+00  -0.13479214E-06  -0.14622069E-19
  -0.16412398E+02   0.99998493E+00   0.50001507E+00  -0.13628760E-06  -0.15114197E-19
  -0.16401363E+02   0.99998476E+00   0.50001524E+00  -0.13779966E-06  -0.15622889E-19
  -0.16390329E+02   0.99998459E+00   0.50001541E+00  -0.13932849E-06  -0.16148701E-19
  -0.16379294E+02   0.99998442E+00   0.50001558E+00  -0.14087428E-06  -0.16692210E-19
  -0.16368260E+02   0.99998425E+00   0.50001575E+00  -0.14243722E-06  -0.17254011E-19
  -0.16357225E+02   0.99998407E+00   0.50001593E+00  -0.14401750E-06  -0.17834721E-19
  -0.16346191E+02   0.99998389E+00   0.50001611E+00  -0.14561531E-06  -0.18434975E-19
  -0.16335156E+02   0.99998372E+00   0.50001628E+00  -0.14723085E-06  -0.19055431E-19
  -0.16324122E+02   0.99998354E+00   0.50001646E+00  -0.14886430E-06  -0.19696769E-19
  -0.16313087E+02   0.99998335E+00   0.50001665E+00  -0.15051588E-06  -0.20359692E-19
  -0.16302053E+02   0.99998317E+00   0.50001683E+00  -0.15218578E-06  -0.21044927E-19
  -0.16291018E+02   0.99998298E+00   0.50001702E+00  -0.15387420E-06  -0.21753224E-19
  -0.16279984E+02   0.99998279E+00   0.50001721E+00  -0.15558135E-06  -0.22485359E-19
  -0.16268949E+02   0.99998260E+00   0.50001740E+00  -0.15730744E-06  -0.23242135E-19
  -0.16257915E+02   0.99998241E+00   0.50001759E+00  -0.15905268E-06  -0.24024381E-19
  -0.16246880E+02   0.99998221E+00   0.50001779E+00  -0.16081728E-06  -0.24832955E-19
  -0.16235845E+02   0.99998201E+00   0.50001799E+00  -0.16260146E-06  -0.25668741E-19
  -0.16224811E+02   0.99998181E+00   0.50001819E+00  -0.16440542E-06  -0.26532657E-19
  -0.16213776E+02   0.99998161E+00   0.50001839E+00  -0.16622940E-06  -0.27425649E-19
  -0.16202742E+02   0.99998141E+00   0.50001859E+00  -0.16807362E-06  -0.28348695E-19
  -0.16191707E+02   0.99998120E+00   0.50001880E+00  -0.16993829E-06  -0.29302807E-19
  -0.16180673E+02   0.99998099E+00   0.50001901E+00  -0.17182364E-06  -0.30289031E-19
  -0.16169638E+02   0.99998078E+00   0.50001922E+00  -0.17372991E-06  -0.31308447E-19
  -0.16158604E+02   0.99998057E+00   0.50001943E+00  -0.17565733E-06  -0.32362172E-19
  -0.16147569E+02   0.99998035E+00   0.50001965E+00  -0.17760612E-06  -0.33451361E-19
  -0.16136535E+02   0.99998014E+00   0.50001986E+00  -0.17957654E-06  -0.34577207E-19
  -0.16125500E+02   0.99997992E+00   0.50002008E+00  -0.18156881E-06  -0.35740945E-19
  -0.16114466E+02   0.99997969E+00   0.50002031E+00  -0.18358318E-06  -0.36943849E-19
  -0.16103431E+02   0.99997947E+00   0.50002053E+00  -0.18561990E-06  -0.38187238E-19
  -0.16092397E+02   0.99997924E+00   0.50002076E+00  -0.18767921E-06  -0.39472474E-19
  -0.16081362E+02   0.99997901E+00   0.50002099E+00  -0.18976137E-06  -0.40800965E-19
  -0.16070328E+02   0.99997878E+00   0.50002122E+00  -0.19186662E-06  -0.42174168E-19
  -0.16059293E+02   0.99997854E+00   0.50002146E+00  -0.19399522E-06  -0.43593586E-19
  -0.16048259E+02   0.99997830E+00   0.50002170E+00  -0.19614744E-06  -0.45060776E-19
  -0.16037224E+02   0.99997806E+00   0.50002194E+00  -0.19832353E-06  -0.46577345E-19
  -0.16026190E+02   0.99997782E+00   0.50002218E+00  -0.20052376E-06  -0.48144956E-19
  -0.16015155E+02   0.99997757E+00   0.50002243E+00  -0.20274840E-06  -0.49765325E-19
  -0.16004121E+02   0.99997732E+00   0.50002268E+00  -0.20499771E-06  -0.51440228E-19
  -0.15993086E+02   0.99997707E+00   0.50002293E+00  -0.20727197E-06  -0.53171501E-19
  -0.15982052E+02   0.99997682E+00   0.50002318E+00  -0.20957146E-06  -0.54961041E-19
  -0.15971017E+02   0.99997656E+00   0.50002344E+00  -0.21189646E-06  -0.56810808E-19
  -0.15959982E+02   0.99997630E+00   0.50002370E+00  -0.21424725E-06  -0.58722831E-19
  -0.15948948E+02   0.99997604E+00   0.50002396E+00  -0.21662411E-06  -0.60699203E-19
  -0.15937913E+02   0.99997577E+00   0.50002423E+00  -0.21902734E-06  -0.62742091E-19
  -0.15926879E+02   0.99997550E+00   0.50002450E+00  -0.22145723E-06  -0.64853733E-19
  -0.15915844E+02   0.99997523E+00   0.50002477E+00  -0.22391407E-06  -0.67036443E-19
  -0.15904810E+02   0.99997496E+00   0.50002504E+00  -0.22639816E-06  -0.69292612E-19
  -0.15893775E+02   0.99997468E+00   0.50002532E+00  -0.22890980E-06  -0.71624714E-19
  -0.15882741E+02   0.99997440E+00   0.50002560E+00  -0.23144931E-06  -0.74035303E-19
  -0.15871706E+02   0.99997411E+00   0.50002589E+00  -0.23401698E-06  -0.76527022E-19
  -0.15860672E+02   0.99997383E+00   0.50002617E+00  -0.23661314E-06  -0.79102599E-19
  -0.15849637E+02   0.99997354E+00   0.50002646E+00  -0.23923809E-06  -0.81764858E-19
  -0.15838603E+02   0.99997324E+00   0.50002676E+00  -0.24189215E-06  -0.84516716E-19
  -0.15827568E+02   0.99997295E+00   0.50002705E+00  -0.24457566E-06  -0.87361188E-19
  -0.15816534E+02   0.99997264E+00   0.50002736E+00  -0.24728893E-06  -0.90301391E-19
  -0.15805499E+02   0.99997234E+00   0.50002766E+00  -0.25003230E-06  -0.93340546E-19
  -0.15794465E+02   0.99997203E+00   0.50002797E+00  -0.25280610E-06  -0.96481985E-19
  -0.15783430E+02   0.99997172E+00   0.50002828E+00  -0.25561066E-06  -0.99729149E-19
  -0.15772396E+02   0.99997141E+00   0.50002859E+00  -0.25844633E-06  -0.10308560E-18
  -0.15761361E+02   0.99997109E+00   0.50002891E+00  -0.26131346E-06  -0.10655500E-18
  -0.15750327E+02   0.99997077E+00   0.50002923E+00  -0.26421238E-06  -0.11014117E-18
  -0.15739292E+02   0.99997045E+00   0.50002955E+00  -0.26714346E-06  -0.11384804E-18
  -0.15728258E+02   0.99997012E+00   0.50002988E+00  -0.27010705E-06  -0.11767965E-18
  -0.15717223E+02   0.99996979E+00   0.50003021E+00  -0.27310351E-06  -0.12164022E-18
  -0.15706188E+02   0.99996945E+00   0.50003055E+00  -0.27613321E-06  -0.12573409E-18
  -0.15695154E+02   0.99996912E+00   0.50003088E+00  -0.27919651E-06  -0.12996573E-18
  -0.15684119E+02   0.99996877E+00   0.50003123E+00  -0.28229378E-06  -0.13433978E-18
  -0.15673085E+02   0.99996843E+00   0.50003157E+00  -0.28542541E-06  -0.13886104E-18
  -0.15662050E+02   0.99996808E+00   0.50003192E+00  -0.28859177E-06  -0.14353447E-18
  -0.15651016E+02   0.99996772E+00   0.50003228E+00  -0.29179326E-06  -0.14836517E-18
  -0.15639981E+02   0.99996736E+00   0.50003264E+00  -0.29503025E-06  -0.15335845E-18
  -0.15628947E+02   0.99996700E+00   0.50003300E+00  -0.29830314E-06  -0.15851978E-18
  -0.15617912E+02   0.99996664E+00   0.50003336E+00  -0.30161234E-06  -0.16385481E-18
  -0.15606878E+02   0.99996627E+00   0.50003373E+00  -0.30495823E-06  -0.16936939E-18
  -0.15595843E+02   0.99996589E+00   0.50003411E+00  -0.30834124E-06  -0.17506956E-18
  -0.15584809E+02   0.99996551E+00   0.50003449E+00  -0.31176176E-06  -0.18096156E-18
  -0.15573774E+02   0.99996513E+00   0.50003487E+00  -0.31522023E-06  -0.18705186E-18
  -0.15562740E+02   0.99996474E+00   0.50003526E+00  -0.31871705E-06  -0.19334712E-18
  -0.15551705E+02   0.99996435E+00   0.50003565E+00  -0.32225266E-06  -0.19985425E-18
  -0.15540671E+02   0.99996396E+00   0.50003604E+00  -0.32582747E-06  -0.20658037E-18
  -0.15529636E+02   0.99996356E+00   0.50003644E+00  -0.32944194E-06  -0.21353285E-18
  -0.15518602E+02   0.99996315E+00   0.50003685E+00  -0.33309649E-06  -0.22071931E-18
  -0.15507567E+02   0.99996275E+00   0.50003725E+00  -0.33679157E-06  -0.22814762E-18
  -0.15496533E+02   0.99996233E+00   0.50003767E+00  -0.34052764E-06  -0.23582593E-18
  -0.15485498E+02   0.99996191E+00   0.50003809E+00  -0.34430513E-06  -0.24376265E-18
  -0.15474464E+02   0.99996149E+00   0.50003851E+00  -0.34812453E-06  -0.25196647E-18
  -0.15463429E+02   0.99996106E+00   0.50003894E+00  -0.35198628E-06  -0.26044638E-18
  -0.15452394E+02   0.99996063E+00   0.50003937E+00  -0.35589086E-06  -0.26921167E-18
  -0.15441360E+02   0.99996020E+00   0.50003980E+00  -0.35983874E-06  -0.27827196E-18
  -0.15430325E+02   0.99995975E+00   0.50004025E+00  -0.36383041E-06  -0.28763715E-18
  -0.15419291E+02   0.99995931E+00   0.50004069E+00  -0.36786634E-06  -0.29731752E-18
  -0.15408256E+02   0.99995886E+00   0.50004114E+00  -0.37194704E-06  -0.30732367E-18
  -0.15397222E+02   0.99995840E+00   0.50004160E+00  -0.37607299E-06  -0.31766657E-18
  -0.15386187E+02   0.99995794E+00   0.50004206E+00  -0.38024469E-06  -0.32835754E-18
  -0.15375153E+02   0.99995747E+00   0.50004253E+00  -0.38446266E-06  -0.33940831E-18
  -0.15364118E+02   0.99995700E+00   0.50004300E+00  -0.38872741E-06  -0.35083097E-18
  -0.15353084E+02   0.99995652E+00   0.50004348E+00  -0.39303945E-06  -0.36263805E-18
  -0.15342049E+02   0.99995604E+00   0.50004396E+00  -0.39739932E-06  -0.37484248E-18
  -0.15331015E+02   0.99995556E+00   0.50004444E+00  -0.40180753E-06  -0.38745763E-18
  -0.15319980E+02   0.99995506E+00   0.50004494E+00  -0.40626462E-06  -0.40049733E-18
  -0.15308946E+02   0.99995456E+00   0.50004544E+00  -0.41077115E-06  -0.41397586E-18
  -0.15297911E+02   0.99995406E+00   0.50004594E+00  -0.41532765E-06  -0.42790798E-18
  -0.15286877E+02   0.99995355E+00   0.50004645E+00  -0.41993468E-06  -0.44230897E-18
