  0.10000000E+001  0.00000000E+000 -0.19949144E+001  0.00000000E+000  0.15000000E+001  0.00000000E+000  0.15000000E+001  0.00000000E+000  0.54881237E-007  0.00000000E+000  0.54881237E-007  0.00000000E+000  0.50000000E+000  0.00000000E+000 -0.18293746E-007  0.00000000E+000  0.99891001E-015  0.00000000E+000
  0.99990383E+000 -0.96075560E-004 -0.99990228E+000  0.96075560E-004  0.15002886E+001  0.28832188E-003  0.15002886E+001  0.28832188E-003  0.21820014E-003  0.21807350E-003  0.21820013E-003  0.21807349E-003  0.50009619E+000  0.96107295E-004 -0.72733377E-004 -0.72691163E-004 -0.24565684E-013  0.11341659E-007
  0.99990276E+000 -0.97139379E-004 -0.99990276E+000  0.97139379E-004  0.15002918E+001  0.29151547E-003  0.15002918E+001  0.29151547E-003  0.22061978E-003  0.22049032E-003  0.22061978E-003  0.22049031E-003  0.50009726E+000  0.97171822E-004 -0.73539926E-004 -0.73496771E-004  0.13713144E-020 -0.62616571E-015
  0.99990168E+000 -0.98214953E-004 -0.99990168E+000  0.98214953E-004  0.15002950E+001  0.29474436E-003  0.15002950E+001  0.29474436E-003  0.22306624E-003  0.22293390E-003  0.22306624E-003  0.22293389E-003  0.50009833E+000  0.98248119E-004 -0.74355413E-004 -0.74311296E-004  0.95939197E-032 -0.65836160E-021
  0.99990059E+000 -0.99302412E-004 -0.99990059E+000  0.99302412E-004  0.15002983E+001  0.29800895E-003  0.15002983E+001  0.29800895E-003  0.22553982E-003  0.22540453E-003  0.22553982E-003  0.22540451E-003  0.50009942E+000  0.99336317E-004 -0.75179938E-004 -0.75134838E-004  0.69606433E-043 -0.66565777E-021
  0.99989949E+000 -0.10040188E-003 -0.99989949E+000  0.10040188E-003  0.15003016E+001  0.30130964E-003  0.15003016E+001  0.30130964E-003  0.22804081E-003  0.22790250E-003  0.22804080E-003  0.22790248E-003  0.50010053E+000  0.10043655E-003 -0.76013601E-004 -0.75967495E-004  0.51649071E-054 -0.67303918E-021
  0.99989838E+000 -0.10151351E-003 -0.99989838E+000  0.10151351E-003  0.15003049E+001  0.30464682E-003  0.15003049E+001  0.30464682E-003  0.23056951E-003  0.23042812E-003  0.23056951E-003  0.23042811E-003  0.50010164E+000  0.10154894E-003 -0.76856502E-004 -0.76809368E-004  0.38914032E-065 -0.68050239E-021
  0.99989725E+000 -0.10263741E-003 -0.10117930E+001  0.10263873E-003  0.15003083E+001  0.30802089E-003  0.15003083E+001  0.30802089E-003  0.23312624E-003  0.23298169E-003  0.23312623E-003  0.23298168E-003  0.50010277E+000  0.10267363E-003 -0.77708744E-004 -0.77660560E-004  0.21576974E-009 -0.93231338E-004
  0.99989611E+000 -0.10377372E-003 -0.99989451E+000  0.10377372E-003  0.15003117E+001  0.31143227E-003  0.15003117E+001  0.31143227E-003  0.23571130E-003  0.23556353E-003  0.23571129E-003  0.23556352E-003  0.50010391E+000  0.10381076E-003 -0.78570431E-004 -0.78521172E-004 -0.29649307E-013  0.12670382E-007
  0.99989496E+000 -0.10492259E-003 -0.99989496E+000  0.10492259E-003  0.15003152E+001  0.31488135E-003  0.15003152E+001  0.31488135E-003  0.23832500E-003  0.23817394E-003  0.23832500E-003  0.23817393E-003  0.50010506E+000  0.10496045E-003 -0.79441667E-004 -0.79391310E-004  0.16550942E-020 -0.69952315E-015
  0.99989380E+000 -0.10608415E-003 -0.99989380E+000  0.10608415E-003  0.15003187E+001  0.31836856E-003  0.15003187E+001  0.31836856E-003  0.24096767E-003  0.24081325E-003  0.24096767E-003  0.24081323E-003  0.50010622E+000  0.10612285E-003 -0.80322557E-004 -0.80271077E-004  0.11975019E-031 -0.71119652E-021
  0.99989262E+000 -0.10725854E-003 -0.99989262E+000  0.10725854E-003  0.15003222E+001  0.32189432E-003  0.15003222E+001  0.32189432E-003  0.24363963E-003  0.24348176E-003  0.24363962E-003  0.24348174E-003  0.50010740E+000  0.10729811E-003 -0.81213208E-004 -0.81160581E-004  0.89851211E-043 -0.71907752E-021
  0.99989143E+000 -0.10844590E-003 -0.99989143E+000  0.10844590E-003  0.15003258E+001  0.32545905E-003  0.15003258E+001  0.32545905E-003  0.24634119E-003  0.24617980E-003  0.24634119E-003  0.24617979E-003  0.50010859E+000  0.10848635E-003 -0.82113729E-004 -0.82059929E-004  0.68949561E-054 -0.72705090E-021
  0.99989023E+000 -0.10964638E-003 -0.99989023E+000  0.10964638E-003  0.15003294E+001  0.32906318E-003  0.15003294E+001  0.32906318E-003  0.24907269E-003  0.24890770E-003  0.24907269E-003  0.24890769E-003  0.50010979E+000  0.10968773E-003 -0.83024229E-004 -0.82969230E-004  0.53724163E-065 -0.73511265E-021
  0.99988901E+000 -0.11086011E-003 -0.10117847E+001  0.11086154E-003  0.15003330E+001  0.33270714E-003  0.15003330E+001  0.33270714E-003  0.25183446E-003  0.25166579E-003  0.25183445E-003  0.25166578E-003  0.50011101E+000  0.11090238E-003 -0.83944818E-004 -0.83888592E-004  0.25181510E-009 -0.10071143E-003
  0.99988778E+000 -0.11208724E-003 -0.99988613E+000  0.11208724E-003  0.15003367E+001  0.33639137E-003  0.15003367E+001  0.33639137E-003  0.25462683E-003  0.25445440E-003  0.25462682E-003  0.25445439E-003  0.50011224E+000  0.11213046E-003 -0.84875607E-004 -0.84818129E-004 -0.35765073E-013  0.14146844E-007
  0.99988654E+000 -0.11332793E-003 -0.99988654E+000  0.11332793E-003  0.15003405E+001  0.34011632E-003  0.15003405E+001  0.34011632E-003  0.25745014E-003  0.25727387E-003  0.25745013E-003  0.25727385E-003  0.50011349E+000  0.11337211E-003 -0.85816711E-004 -0.85757951E-004  0.19964907E-020 -0.78103700E-015
  0.99988528E+000 -0.11458232E-003 -0.99988528E+000  0.11458232E-003  0.15003442E+001  0.34388243E-003  0.15003442E+001  0.34388243E-003  0.26030473E-003  0.26012453E-003  0.26030472E-003  0.26012452E-003  0.50011474E+000  0.11462748E-003 -0.86768241E-004 -0.86708172E-004  0.14930491E-031 -0.76826864E-021
  0.99988401E+000 -0.11585055E-003 -0.99988401E+000  0.11585055E-003  0.15003480E+001  0.34769016E-003  0.15003480E+001  0.34769016E-003  0.26319095E-003  0.26300674E-003  0.26319095E-003  0.26300672E-003  0.50011602E+000  0.11589672E-003 -0.87730316E-004 -0.87668907E-004  0.11579109E-042 -0.77678125E-021
  0.99988272E+000 -0.11713279E-003 -0.99988272E+000  0.11713279E-003  0.15003519E+001  0.35153996E-003  0.15003519E+001  0.35153996E-003  0.26610915E-003  0.26592083E-003  0.26610915E-003  0.26592082E-003  0.50011730E+000  0.11717999E-003 -0.88703049E-004 -0.88640272E-004  0.91840883E-054 -0.78539402E-021
  0.99988142E+000 -0.11842918E-003 -0.99988142E+000  0.11842918E-003  0.15003558E+001  0.35543230E-003  0.15003558E+001  0.35543230E-003  0.26905969E-003  0.26886717E-003  0.26905968E-003  0.26886715E-003  0.50011860E+000  0.11847743E-003 -0.89686561E-004 -0.89622384E-004  0.73965216E-065 -0.79410223E-021
  0.99988011E+000 -0.11973989E-003 -0.10117758E+001  0.11974144E-003  0.15003598E+001  0.35936765E-003  0.15003598E+001  0.35936765E-003  0.27204292E-003  0.27184611E-003  0.27204291E-003  0.27184609E-003  0.50011992E+000  0.11978922E-003 -0.90680970E-004 -0.90615362E-004  0.29388202E-009 -0.10879108E-003
  0.99987878E+000 -0.12106506E-003 -0.99987707E+000  0.12106506E-003  0.15003637E+001  0.36334647E-003  0.15003637E+001  0.36334647E-003  0.27505919E-003  0.27485800E-003  0.27505919E-003  0.27485798E-003  0.50012125E+000  0.12111549E-003 -0.91686396E-004 -0.91619326E-004 -0.43119171E-013  0.15786789E-007
  0.99987744E+000 -0.12240487E-003 -0.99987744E+000  0.12240487E-003  0.15003678E+001  0.36736925E-003  0.15003678E+001  0.36736925E-003  0.27810889E-003  0.27790321E-003  0.27810888E-003  0.27790319E-003  0.50012259E+000  0.12245642E-003 -0.92702961E-004 -0.92634397E-004  0.24070139E-020 -0.87157645E-015
  0.99987608E+000 -0.12375946E-003 -0.99987608E+000  0.12375946E-003  0.15003718E+001  0.37143647E-003  0.15003718E+001  0.37143647E-003  0.28119238E-003  0.28098211E-003  0.28119237E-003  0.28098209E-003  0.50012395E+000  0.12381216E-003 -0.93730790E-004 -0.93660697E-004  0.18595396E-031 -0.82991727E-021
  0.99987470E+000 -0.12512900E-003 -0.99987470E+000  0.12512900E-003  0.15003760E+001  0.37554862E-003  0.15003760E+001  0.37554862E-003  0.28431002E-003  0.28409507E-003  0.28431002E-003  0.28409505E-003  0.50012532E+000  0.12518287E-003 -0.94770005E-004 -0.94698350E-004  0.14897951E-042 -0.83911203E-021
  0.99987332E+000 -0.12651366E-003 -0.99987332E+000  0.12651366E-003  0.15003801E+001  0.37970619E-003  0.15003801E+001  0.37970619E-003  0.28746221E-003  0.28724247E-003  0.28746220E-003  0.28724245E-003  0.50012671E+000  0.12656873E-003 -0.95820734E-004 -0.95747482E-004  0.12206959E-053 -0.84841538E-021
  0.99987191E+000 -0.12791359E-003 -0.99987191E+000  0.12791359E-003  0.15003843E+001  0.38390969E-003  0.15003843E+001  0.38390969E-003  0.29064932E-003  0.29042468E-003  0.29064931E-003  0.29042466E-003  0.50012812E+000  0.12796990E-003 -0.96883103E-004 -0.96808218E-004  0.10155914E-064 -0.85782181E-021
  0.99987049E+000 -0.12932898E-003 -0.10117662E+001  0.12933065E-003  0.15003886E+001  0.38815961E-003  0.15003886E+001  0.38815961E-003  0.29387173E-003  0.29364209E-003  0.29387172E-003  0.29364206E-003  0.50012954E+000  0.12938654E-003 -0.97957242E-004 -0.97880688E-004  0.34297642E-009 -0.11751826E-003
  0.99986906E+000 -0.13075998E-003 -0.99986730E+000  0.13075998E-003  0.15003929E+001  0.39245647E-003  0.15003929E+001  0.39245647E-003  0.29712985E-003  0.29689509E-003  0.29712984E-003  0.29689506E-003  0.50013097E+000  0.13081882E-003 -0.99043280E-004 -0.98965020E-004 -0.51958414E-013  0.17607582E-007
  0.99986761E+000 -0.13220677E-003 -0.99986761E+000  0.13220677E-003  0.15003973E+001  0.39680078E-003  0.15003973E+001  0.39680078E-003  0.30042406E-003  0.30018406E-003  0.30042405E-003  0.30018404E-003  0.50013242E+000  0.13226693E-003 -0.10014135E-003 -0.10006135E-003  0.29004412E-020 -0.97210014E-015
  0.99986614E+000 -0.13366953E-003 -0.99986614E+000  0.13366953E-003  0.15004017E+001  0.40119307E-003  0.15004017E+001  0.40119307E-003  0.30375476E-003  0.30350942E-003  0.30375475E-003  0.30350939E-003  0.50013389E+000  0.13373102E-003 -0.10125158E-003 -0.10116980E-003  0.23135833E-031 -0.89650884E-021
  0.99986466E+000 -0.13514842E-003 -0.99986466E+000  0.13514842E-003  0.15004061E+001  0.40563386E-003  0.15004061E+001  0.40563386E-003  0.30712235E-003  0.30687154E-003  0.30712234E-003  0.30687152E-003  0.50013537E+000  0.13521129E-003 -0.10237411E-003 -0.10229051E-003  0.19138174E-042 -0.90644029E-021
  0.99986316E+000 -0.13664363E-003 -0.99986316E+000  0.13664363E-003  0.15004106E+001  0.41012368E-003  0.15004106E+001  0.41012368E-003  0.31052725E-003  0.31027086E-003  0.31052724E-003  0.31027083E-003  0.50013687E+000  0.13670789E-003 -0.10350908E-003 -0.10342361E-003  0.16191074E-053 -0.91648951E-021
  0.99986164E+000 -0.13815533E-003 -0.99986164E+000  0.13815533E-003  0.15004152E+001  0.41466308E-003  0.15004152E+001  0.41466308E-003  0.31396987E-003  0.31370776E-003  0.31396986E-003  0.31370773E-003  0.50013839E+000  0.13822103E-003 -0.10465662E-003 -0.10456924E-003  0.13908536E-064 -0.92665004E-021
  0.99986011E+000 -0.13968370E-003 -0.10117558E+001  0.13968551E-003  0.15004198E+001  0.41925260E-003  0.15004198E+001  0.41925260E-003  0.31745062E-003  0.31718267E-003  0.31745061E-003  0.31718264E-003  0.50013992E+000  0.13975087E-003 -0.10581687E-003 -0.10572755E-003  0.40027227E-009 -0.12694474E-003
  0.99985856E+000 -0.14122894E-003 -0.99985674E+000  0.14122893E-003  0.15004244E+001  0.42389279E-003  0.15004244E+001  0.42389279E-003  0.32096993E-003  0.32069601E-003  0.32096992E-003  0.32069597E-003  0.50014148E+000  0.14129760E-003 -0.10698997E-003 -0.10689866E-003 -0.62578140E-013  0.19628368E-007
  0.99985699E+000 -0.14279121E-003 -0.99985699E+000  0.14279121E-003  0.15004291E+001  0.42858420E-003  0.15004291E+001  0.42858420E-003  0.32452822E-003  0.32424819E-003  0.32452821E-003  0.32424816E-003  0.50014304E+000  0.14286140E-003 -0.10817607E-003 -0.10808272E-003  0.34932594E-020 -0.10836650E-014
  0.99985541E+000 -0.14437071E-003 -0.99985541E+000  0.14437071E-003  0.15004339E+001  0.43332741E-003  0.15004339E+001  0.43332741E-003  0.32812592E-003  0.32783966E-003  0.32812591E-003  0.32783962E-003  0.50014463E+000  0.14444247E-003 -0.10937530E-003 -0.10927987E-003  0.28755932E-031 -0.96843900E-021
  0.99985381E+000 -0.14596763E-003 -0.99985381E+000  0.14596763E-003  0.15004387E+001  0.43812297E-003  0.15004387E+001  0.43812297E-003  0.33176347E-003  0.33147083E-003  0.33176346E-003  0.33147079E-003  0.50014623E+000  0.14604099E-003 -0.11058782E-003 -0.11049026E-003  0.24548124E-042 -0.97916604E-021
  0.99985219E+000 -0.14758216E-003 -0.99985219E+000  0.14758216E-003  0.15004436E+001  0.44297146E-003  0.15004436E+001  0.44297146E-003  0.33544132E-003  0.33514215E-003  0.33544130E-003  0.33514211E-003  0.50014785E+000  0.14765715E-003 -0.11181377E-003 -0.11171404E-003  0.21432312E-053 -0.99002081E-021
  0.99985055E+000 -0.14921449E-003 -0.99985055E+000  0.14921449E-003  0.15004485E+001  0.44787346E-003  0.15004485E+001  0.44787346E-003  0.33915989E-003  0.33885406E-003  0.33915988E-003  0.33885402E-003  0.50014949E+000  0.14929115E-003 -0.11305329E-003 -0.11295134E-003  0.18999855E-064 -0.10009958E-020
  0.99984889E+000 -0.15086482E-003 -0.10117446E+001  0.15086677E-003  0.15004534E+001  0.45282957E-003  0.15004534E+001  0.45282957E-003  0.34291965E-003  0.34260700E-003  0.34291964E-003  0.34260696E-003  0.50015115E+000  0.15094319E-003 -0.11430655E-003 -0.11420232E-003  0.46713967E-009 -0.13712642E-003
  0.99984722E+000 -0.15253334E-003 -0.99984534E+000  0.15253334E-003  0.15004585E+001  0.45784037E-003  0.15004585E+001  0.45784037E-003  0.34672105E-003  0.34640144E-003  0.34672104E-003  0.34640140E-003  0.50015282E+000  0.15261346E-003 -0.11557368E-003 -0.11546713E-003 -0.75331652E-013  0.21870253E-007
  0.99984553E+000 -0.15422025E-003 -0.99984553E+000  0.15422025E-003  0.15004635E+001  0.46290647E-003  0.15004635E+001  0.46290647E-003  0.35056455E-003  0.35023782E-003  0.35056454E-003  0.35023777E-003  0.50015451E+000  0.15430216E-003 -0.11685485E-003 -0.11674592E-003  0.42051905E-020 -0.12074363E-014
  0.99984382E+000 -0.15592576E-003 -0.99984382E+000  0.15592576E-003  0.15004687E+001  0.46802846E-003  0.15004687E+001  0.46802846E-003  0.35445062E-003  0.35411660E-003  0.35445061E-003  0.35411656E-003  0.50015623E+000  0.15600949E-003 -0.11815020E-003 -0.11803885E-003  0.35706384E-031 -0.10461350E-020
  0.99984209E+000 -0.15765006E-003 -0.99984209E+000  0.15765006E-003  0.15004739E+001  0.47320697E-003  0.15004739E+001  0.47320697E-003  0.35837973E-003  0.35803827E-003  0.35837971E-003  0.35803822E-003  0.50015796E+000  0.15773566E-003 -0.11945990E-003 -0.11934607E-003  0.31441288E-042 -0.10577212E-020
  0.99984034E+000 -0.15939337E-003 -0.99984034E+000  0.15939337E-003  0.15004791E+001  0.47844262E-003  0.15004791E+001  0.47844262E-003  0.36235234E-003  0.36200328E-003  0.36235233E-003  0.36200323E-003  0.50015971E+000  0.15948087E-003 -0.12078411E-003 -0.12066774E-003  0.28314874E-053 -0.10694460E-020
  0.99983857E+000 -0.16115589E-003 -0.99983857E+000  0.16115589E-003  0.15004844E+001  0.48373603E-003  0.15004844E+001  0.48373603E-003  0.36636895E-003  0.36601211E-003  0.36636894E-003  0.36601206E-003  0.50016148E+000  0.16124534E-003 -0.12212298E-003 -0.12200402E-003  0.25891637E-064 -0.10813006E-020
  0.99983678E+000 -0.16293783E-003 -0.10117325E+001  0.16293994E-003  0.15004898E+001  0.48908783E-003  0.15004898E+001  0.48908783E-003  0.37043004E-003  0.37006525E-003  0.37043003E-003  0.37006520E-003  0.50016327E+000  0.16302928E-003 -0.12347668E-003 -0.12335507E-003  0.54517759E-009 -0.14812367E-003
  0.99983497E+000 -0.16473940E-003 -0.99983304E+000  0.16473940E-003  0.15004952E+001  0.49449867E-003  0.15004952E+001  0.49449867E-003  0.37453610E-003  0.37416318E-003  0.37453609E-003  0.37416313E-003  0.50016507E+000  0.16483289E-003 -0.12484536E-003 -0.12472104E-003 -0.90641454E-013  0.24356494E-007
  0.99983314E+000 -0.16656083E-003 -0.99983314E+000  0.16656083E-003  0.15005007E+001  0.49996920E-003  0.15005007E+001  0.49996920E-003  0.37868763E-003  0.37830640E-003  0.37868761E-003  0.37830635E-003  0.50016690E+000  0.16665640E-003 -0.12622920E-003 -0.12610212E-003  0.50598198E-020 -0.13446979E-014
  0.99983130E+000 -0.16840232E-003 -0.99983130E+000  0.16840232E-003  0.15005063E+001  0.50550006E-003  0.15005063E+001  0.50550006E-003  0.38288513E-003  0.38249541E-003  0.38288511E-003  0.38249535E-003  0.50016875E+000  0.16850002E-003 -0.12762837E-003 -0.12749845E-003  0.44294864E-031 -0.11300580E-020
  0.99982943E+000 -0.17026409E-003 -0.99982943E+000  0.17026409E-003  0.15005119E+001  0.51109192E-003  0.15005119E+001  0.51109192E-003  0.38712911E-003  0.38673071E-003  0.38712909E-003  0.38673065E-003  0.50017062E+000  0.17036397E-003 -0.12904303E-003 -0.12891022E-003  0.40212953E-042 -0.11425720E-020
  0.99982754E+000 -0.17214638E-003 -0.99982754E+000  0.17214638E-003  0.15005175E+001  0.51674544E-003  0.15005175E+001  0.51674544E-003  0.39142008E-003  0.39101280E-003  0.39142006E-003  0.39101274E-003  0.50017251E+000  0.17224848E-003 -0.13047335E-003 -0.13033758E-003  0.37336911E-053 -0.11552364E-020
  0.99982563E+000 -0.17404939E-003 -0.99982563E+000  0.17404939E-003  0.15005233E+001  0.52246131E-003  0.15005233E+001  0.52246131E-003  0.39575856E-003  0.39534221E-003  0.39575854E-003  0.39534215E-003  0.50017442E+000  0.17415377E-003 -0.13191951E-003 -0.13178072E-003  0.35199897E-064 -0.11680410E-020
  0.99982370E+000 -0.17597336E-003 -0.10117194E+001  0.17597564E-003  0.15005291E+001  0.52824021E-003  0.15005291E+001  0.52824021E-003  0.40014508E-003  0.39971945E-003  0.40014506E-003  0.39971939E-003  0.50017636E+000  0.17608007E-003 -0.13338169E-003 -0.13323980E-003  0.63625212E-009 -0.16000162E-003
  0.99982174E+000 -0.17791852E-003 -0.99981975E+000  0.17791852E-003  0.15005349E+001  0.53408283E-003  0.15005349E+001  0.53408283E-003  0.40458017E-003  0.40414506E-003  0.40458014E-003  0.40414499E-003  0.50017831E+000  0.17802761E-003 -0.13486005E-003 -0.13471500E-003 -0.10901266E-012  0.27112717E-007
  0.99981977E+000 -0.17988510E-003 -0.99981977E+000  0.17988510E-003  0.15005409E+001  0.53998986E-003  0.15005409E+001  0.53998986E-003  0.40906436E-003  0.40861955E-003  0.40906433E-003  0.40861949E-003  0.50018029E+000  0.17999662E-003 -0.13635478E-003 -0.13620650E-003  0.60853440E-020 -0.14968644E-014
  0.99981777E+000 -0.18187333E-003 -0.99981777E+000  0.18187333E-003  0.15005468E+001  0.54596201E-003  0.15005468E+001  0.54596201E-003  0.41359819E-003  0.41314348E-003  0.41359817E-003  0.41314341E-003  0.50018228E+000  0.18198734E-003 -0.13786606E-003 -0.13771447E-003  0.54898730E-031 -0.12207062E-020
  0.99981576E+000 -0.18388346E-003 -0.99981576E+000  0.18388346E-003  0.15005529E+001  0.55199999E-003  0.15005529E+001  0.55199999E-003  0.41818222E-003  0.41771738E-003  0.41818220E-003  0.41771731E-003  0.50018430E+000  0.18400000E-003 -0.13939407E-003 -0.13923910E-003  0.51361030E-042 -0.12342221E-020
  0.99981372E+000 -0.18591570E-003 -0.99981372E+000  0.18591570E-003  0.15005590E+001  0.55810453E-003  0.15005590E+001  0.55810453E-003  0.42281700E-003  0.42234181E-003  0.42281697E-003  0.42234173E-003  0.50018634E+000  0.18603484E-003 -0.14093899E-003 -0.14078058E-003  0.49143376E-053 -0.12479012E-020
  0.99981165E+000 -0.18797032E-003 -0.99981165E+000  0.18797032E-003  0.15005652E+001  0.56427635E-003  0.15005652E+001  0.56427635E-003  0.42750309E-003  0.42701731E-003  0.42750306E-003  0.42701723E-003  0.50018841E+000  0.18809212E-003 -0.14250102E-003 -0.14233908E-003  0.47744883E-064 -0.12617317E-020
  0.99980957E+000 -0.19004756E-003 -0.10117053E+001  0.19005002E-003  0.15005715E+001  0.57051619E-003  0.15005715E+001  0.57051619E-003  0.43224105E-003  0.43174446E-003  0.43224103E-003  0.43174438E-003  0.50019049E+000  0.19017206E-003 -0.14408034E-003 -0.14391479E-003  0.74254108E-009 -0.17283061E-003
  0.99980746E+000 -0.19214765E-003 -0.99980541E+000  0.19214765E-003  0.15005778E+001  0.57682480E-003  0.15005778E+001  0.57682480E-003  0.43703147E-003  0.43652381E-003  0.43703144E-003  0.43652373E-003  0.50019260E+000  0.19227493E-003 -0.14567715E-003 -0.14550791E-003 -0.13104898E-012  0.30167145E-007
  0.99980533E+000 -0.19427086E-003 -0.99980533E+000  0.19427086E-003  0.15005842E+001  0.58320292E-003  0.15005842E+001  0.58320292E-003  0.44187491E-003  0.44135595E-003  0.44187488E-003  0.44135586E-003  0.50019474E+000  0.19440097E-003 -0.14729163E-003 -0.14711862E-003  0.73154632E-020 -0.16654940E-014
  0.99980317E+000 -0.19641742E-003 -0.99980317E+000  0.19641742E-003  0.15005907E+001  0.58965133E-003  0.15005907E+001  0.58965133E-003  0.44677197E-003  0.44624145E-003  0.44677194E-003  0.44624136E-003  0.50019689E+000  0.19655044E-003 -0.14892398E-003 -0.14874712E-003  0.67980514E-031 -0.13186171E-020
  0.99980099E+000 -0.19858761E-003 -0.99980099E+000  0.19858761E-003  0.15005972E+001  0.59617077E-003  0.15005972E+001  0.59617077E-003  0.45172323E-003  0.45118089E-003  0.45172320E-003  0.45118080E-003  0.50019908E+000  0.19872359E-003 -0.15057440E-003 -0.15039360E-003  0.65512071E-042 -0.13332150E-020
  0.99979879E+000 -0.20078167E-003 -0.99979879E+000  0.20078167E-003  0.15006038E+001  0.60276205E-003  0.15006038E+001  0.60276205E-003  0.45672930E-003  0.45617488E-003  0.45672927E-003  0.45617479E-003  0.50020128E+000  0.20092068E-003 -0.15224309E-003 -0.15205826E-003  0.64568105E-053 -0.13479899E-020
  0.99979656E+000 -0.20299987E-003 -0.99979656E+000  0.20299987E-003  0.15006105E+001  0.60942593E-003  0.15006105E+001  0.60942593E-003  0.46179078E-003  0.46122401E-003  0.46179074E-003  0.46122391E-003  0.50020351E+000  0.20314198E-003 -0.15393025E-003 -0.15374130E-003  0.64616784E-064 -0.13629283E-020
  0.99979431E+000 -0.20524246E-003 -0.10116900E+001  0.20524512E-003  0.15006173E+001  0.61616321E-003  0.15006173E+001  0.61616321E-003  0.46690827E-003  0.46632889E-003  0.46690824E-003  0.46632879E-003  0.50020576E+000  0.20538774E-003 -0.15563608E-003 -0.15544293E-003  0.86658613E-009 -0.18668652E-003
  0.99979203E+000 -0.20750972E-003 -0.99978992E+000  0.20750972E-003  0.15006241E+001  0.62297470E-003  0.15006241E+001  0.62297470E-003  0.47208241E-003  0.47149013E-003  0.47208238E-003  0.47149002E-003  0.50020804E+000  0.20765823E-003 -0.15736079E-003 -0.15716334E-003 -0.15747173E-012  0.33550859E-007
  0.99978973E+000 -0.20980192E-003 -0.99978973E+000  0.20980192E-003  0.15006310E+001  0.62986121E-003  0.15006310E+001  0.62986121E-003  0.47731382E-003  0.47670834E-003  0.47731378E-003  0.47670824E-003  0.50021035E+000  0.20995374E-003 -0.15910459E-003 -0.15890275E-003  0.87904435E-020 -0.18523024E-014
  0.99978740E+000 -0.21211931E-003 -0.99978740E+000  0.21211931E-003  0.15006380E+001  0.63682356E-003  0.15006380E+001  0.63682356E-003  0.48260312E-003  0.48198416E-003  0.48260309E-003  0.48198405E-003  0.50021268E+000  0.21227452E-003 -0.16086770E-003 -0.16066135E-003  0.84106799E-031 -0.14243713E-020
  0.99978505E+000 -0.21446219E-003 -0.99978505E+000  0.21446219E-003  0.15006451E+001  0.64386257E-003  0.15006451E+001  0.64386257E-003  0.48795096E-003  0.48731822E-003  0.48795092E-003  0.48731811E-003  0.50021503E+000  0.21462086E-003 -0.16265031E-003 -0.16243937E-003  0.83453719E-042 -0.14401374E-020
  0.99978267E+000 -0.21683083E-003 -0.99978267E+000  0.21683083E-003  0.15006522E+001  0.65097908E-003  0.15006522E+001  0.65097908E-003  0.49335799E-003  0.49271115E-003  0.49335795E-003  0.49271103E-003  0.50021741E+000  0.21699303E-003 -0.16445265E-003 -0.16423701E-003  0.84687657E-053 -0.14560957E-020
  0.99978026E+000 -0.21922550E-003 -0.99978026E+000  0.21922550E-003  0.15006595E+001  0.65817395E-003  0.15006595E+001  0.65817395E-003  0.49882485E-003  0.49816361E-003  0.49882480E-003  0.49816349E-003  0.50021982E+000  0.21939132E-003 -0.16627493E-003 -0.16605450E-003  0.87261992E-064 -0.14722306E-020
  0.99977783E+000 -0.22164650E-003 -0.10116735E+001  0.22164937E-003  0.15006668E+001  0.66544802E-003  0.15006668E+001  0.66544802E-003  0.50435220E-003  0.50367624E-003  0.50435216E-003  0.50367612E-003  0.50022225E+000  0.22181601E-003 -0.16811739E-003 -0.16789204E-003  0.10113535E-008 -0.20165130E-003
  0.99977537E+000 -0.22409410E-003 -0.99977320E+000  0.22409410E-003  0.15006741E+001  0.67280216E-003  0.15006741E+001  0.67280216E-003  0.50994072E-003  0.50924971E-003  0.50994068E-003  0.50924958E-003  0.50022472E+000  0.22426739E-003 -0.16998023E-003 -0.16974986E-003 -0.18914253E-012  0.37298075E-007
  0.99977288E+000 -0.22656861E-003 -0.99977288E+000  0.22656861E-003  0.15006816E+001  0.68023724E-003  0.15006816E+001  0.68023724E-003  0.51559108E-003  0.51488469E-003  0.51559104E-003  0.51488455E-003  0.50022720E+000  0.22674575E-003 -0.17186368E-003 -0.17162818E-003  0.10558383E-019 -0.20591786E-014
  0.99977037E+000 -0.22907030E-003 -0.99977037E+000  0.22907030E-003  0.15006892E+001  0.68775416E-003  0.15006892E+001  0.68775416E-003  0.52130396E-003  0.52058184E-003  0.52130392E-003  0.52058170E-003  0.50022972E+000  0.22925139E-003 -0.17376797E-003 -0.17352723E-003  0.10397120E-030 -0.15385954E-020
  0.99976783E+000 -0.23159948E-003 -0.99976783E+000  0.23159948E-003  0.15006968E+001  0.69535379E-003  0.15006968E+001  0.69535379E-003  0.52708006E-003  0.52634186E-003  0.52708001E-003  0.52634171E-003  0.50023226E+000  0.23178460E-003 -0.17569334E-003 -0.17544724E-003  0.10617518E-041 -0.15556229E-020
  0.99976526E+000 -0.23415644E-003 -0.99976526E+000  0.23415644E-003  0.15007045E+001  0.70303705E-003  0.15007045E+001  0.70303705E-003  0.53292006E-003  0.53216542E-003  0.53292001E-003  0.53216527E-003  0.50023483E+000  0.23434568E-003 -0.17764000E-003 -0.17738842E-003  0.11089011E-052 -0.15728591E-020
