  -0.21919504E+02   0.80766153E+09  -0.80764150E+09   0.80757844E+09
  -0.21896455E+02   0.78925915E+09  -0.78924054E+09   0.78918103E+09
  -0.21873406E+02   0.77127605E+09  -0.77125877E+09   0.77120262E+09
  -0.21850357E+02   0.75370267E+09  -0.75368665E+09   0.75363366E+09
  -0.21827308E+02   0.73652968E+09  -0.73651485E+09   0.73646485E+09
  -0.21804259E+02   0.71974795E+09  -0.71973424E+09   0.71968706E+09
  -0.21781210E+02   0.70334858E+09  -0.70333592E+09   0.70329141E+09
  -0.21758161E+02   0.68732285E+09  -0.68731118E+09   0.68726918E+09
  -0.21735113E+02   0.67166224E+09  -0.67165152E+09   0.67161189E+09
  -0.21712064E+02   0.65635845E+09  -0.65634861E+09   0.65631123E+09
  -0.21689015E+02   0.64140334E+09  -0.64139434E+09   0.64135907E+09
  -0.21665966E+02   0.62678896E+09  -0.62678076E+09   0.62674748E+09
  -0.21642917E+02   0.61250756E+09  -0.61250010E+09   0.61246871E+09
  -0.21619868E+02   0.59855156E+09  -0.59854480E+09   0.59851519E+09
  -0.21596819E+02   0.58491352E+09  -0.58490743E+09   0.58487950E+09
  -0.21573770E+02   0.57158622E+09  -0.57158075E+09   0.57155441E+09
  -0.21550721E+02   0.55856258E+09  -0.55855770E+09   0.55853285E+09
  -0.21527672E+02   0.54583566E+09  -0.54583134E+09   0.54580791E+09
  -0.21504624E+02   0.53339872E+09  -0.53339493E+09   0.53337283E+09
  -0.21481575E+02   0.52124515E+09  -0.52124185E+09   0.52122101E+09
  -0.21458526E+02   0.50936850E+09  -0.50936566E+09   0.50934601E+09
  -0.21435477E+02   0.49776244E+09  -0.49776004E+09   0.49774151E+09
  -0.21412428E+02   0.48642082E+09  -0.48641884E+09   0.48640137E+09
  -0.21389379E+02   0.47533762E+09  -0.47533602E+09   0.47531956E+09
  -0.21366330E+02   0.46450694E+09  -0.46450571E+09   0.46449019E+09
  -0.21343281E+02   0.45392303E+09  -0.45392215E+09   0.45390752E+09
  -0.21320232E+02   0.44358027E+09  -0.44357972E+09   0.44356593E+09
  -0.21297183E+02   0.43347317E+09  -0.43347293E+09   0.43345993E+09
  -0.21274135E+02   0.42359635E+09  -0.42359640E+09   0.42358416E+09
  -0.21251086E+02   0.41394458E+09  -0.41394490E+09   0.41393336E+09
  -0.21228037E+02   0.40451272E+09  -0.40451330E+09   0.40450243E+09
  -0.21204988E+02   0.39529575E+09  -0.39529658E+09   0.39528634E+09
  -0.21181939E+02   0.38628880E+09  -0.38628985E+09   0.38628021E+09
  -0.21158890E+02   0.37748707E+09  -0.37748834E+09   0.37747925E+09
  -0.21135841E+02   0.36888588E+09  -0.36888735E+09   0.36887880E+09
  -0.21112792E+02   0.36048066E+09  -0.36048233E+09   0.36047428E+09
  -0.21089743E+02   0.35226696E+09  -0.35226881E+09   0.35226123E+09
  -0.21066694E+02   0.34424041E+09  -0.34424242E+09   0.34423529E+09
  -0.21043646E+02   0.33639674E+09  -0.33639891E+09   0.33639221E+09
  -0.21020597E+02   0.32873179E+09  -0.32873411E+09   0.32872780E+09
  -0.20997548E+02   0.32124148E+09  -0.32124394E+09   0.32123801E+09
  -0.20974499E+02   0.31392184E+09  -0.31392444E+09   0.31391885E+09
  -0.20951450E+02   0.30676897E+09  -0.30677169E+09   0.30676645E+09
  -0.20928401E+02   0.29977908E+09  -0.29978192E+09   0.29977699E+09
  -0.20905352E+02   0.29294846E+09  -0.29295141E+09   0.29294678E+09
  -0.20882303E+02   0.28627347E+09  -0.28627653E+09   0.28627218E+09
  -0.20859254E+02   0.27975058E+09  -0.27975373E+09   0.27974964E+09
  -0.20836205E+02   0.27337630E+09  -0.27337954E+09   0.27337571E+09
  -0.20813157E+02   0.26714726E+09  -0.26715059E+09   0.26714700E+09
  -0.20790108E+02   0.26106016E+09  -0.26106356E+09   0.26106019E+09
  -0.20767059E+02   0.25511174E+09  -0.25511523E+09   0.25511206E+09
  -0.20744010E+02   0.24929886E+09  -0.24930242E+09   0.24929946E+09
  -0.20720961E+02   0.24361843E+09  -0.24362205E+09   0.24361928E+09
  -0.20697912E+02   0.23806743E+09  -0.23807111E+09   0.23806851E+09
  -0.20674863E+02   0.23264291E+09  -0.23264665E+09   0.23264422E+09
  -0.20651814E+02   0.22734198E+09  -0.22734577E+09   0.22734350E+09
  -0.20628765E+02   0.22216184E+09  -0.22216568E+09   0.22216356E+09
  -0.20605716E+02   0.21709973E+09  -0.21710362E+09   0.21710164E+09
  -0.20582668E+02   0.21215295E+09  -0.21215689E+09   0.21215504E+09
  -0.20559619E+02   0.20731889E+09  -0.20732287E+09   0.20732115E+09
  -0.20536570E+02   0.20259498E+09  -0.20259899E+09   0.20259739E+09
  -0.20513521E+02   0.19797870E+09  -0.19798275E+09   0.19798126E+09
  -0.20490472E+02   0.19346760E+09  -0.19347169E+09   0.19347030E+09
  -0.20467423E+02   0.18905929E+09  -0.18906340E+09   0.18906212E+09
  -0.20444374E+02   0.18475142E+09  -0.18475557E+09   0.18475437E+09
  -0.20421325E+02   0.18054171E+09  -0.18054588E+09   0.18054478E+09
  -0.20398276E+02   0.17642792E+09  -0.17643211E+09   0.17643109E+09
  -0.20375227E+02   0.17240786E+09  -0.17241208E+09   0.17241114E+09
  -0.20352179E+02   0.16847940E+09  -0.16848363E+09   0.16848277E+09
  -0.20329130E+02   0.16464045E+09  -0.16464470E+09   0.16464391E+09
  -0.20306081E+02   0.16088897E+09  -0.16089324E+09   0.16089251E+09
  -0.20283032E+02   0.15722297E+09  -0.15722726E+09   0.15722659E+09
  -0.20259983E+02   0.15364049E+09  -0.15364480E+09   0.15364419E+09
  -0.20236934E+02   0.15013965E+09  -0.15014397E+09   0.15014342E+09
  -0.20213885E+02   0.14671857E+09  -0.14672290E+09   0.14672241E+09
  -0.20190836E+02   0.14337545E+09  -0.14337979E+09   0.14337934E+09
  -0.20167787E+02   0.14010850E+09  -0.14011285E+09   0.14011245E+09
  -0.20144738E+02   0.13691598E+09  -0.13692034E+09   0.13691999E+09
  -0.20121690E+02   0.13379621E+09  -0.13380058E+09   0.13380027E+09
  -0.20098641E+02   0.13074752E+09  -0.13075190E+09   0.13075163E+09
  -0.20075592E+02   0.12776830E+09  -0.12777268E+09   0.12777245E+09
  -0.20052543E+02   0.12485696E+09  -0.12486135E+09   0.12486115E+09
  -0.20029494E+02   0.12201196E+09  -0.12201635E+09   0.12201618E+09
  -0.20006445E+02   0.11923178E+09  -0.11923617E+09   0.11923604E+09
  -0.19983396E+02   0.11651495E+09  -0.11651934E+09   0.11651924E+09
  -0.19960347E+02   0.11386002E+09  -0.11386442E+09   0.11386434E+09
  -0.19937298E+02   0.11126558E+09  -0.11126998E+09   0.11126993E+09
  -0.19914249E+02   0.10873026E+09  -0.10873466E+09   0.10873464E+09
  -0.19891201E+02   0.10625271E+09  -0.10625711E+09   0.10625711E+09
  -0.19868152E+02   0.10383161E+09  -0.10383601E+09   0.10383603E+09
  -0.19845103E+02   0.10146568E+09  -0.10147007E+09   0.10147012E+09
  -0.19822054E+02   0.99153650E+08  -0.99158047E+08   0.99158110E+08
  -0.19799005E+02   0.96894304E+08  -0.96898700E+08   0.96898780E+08
  -0.19775956E+02   0.94686438E+08  -0.94690831E+08   0.94690930E+08
  -0.19752907E+02   0.92528878E+08  -0.92533270E+08   0.92533385E+08
  -0.19729858E+02   0.90420480E+08  -0.90424868E+08   0.90424999E+08
  -0.19706809E+02   0.88360122E+08  -0.88364507E+08   0.88364653E+08
  -0.19683760E+02   0.86346710E+08  -0.86351091E+08   0.86351252E+08
  -0.19660712E+02   0.84379174E+08  -0.84383552E+08   0.84383725E+08
  -0.19637663E+02   0.82456469E+08  -0.82460843E+08   0.82461029E+08
  -0.19614614E+02   0.80577574E+08  -0.80581943E+08   0.80582141E+08
  -0.19591565E+02   0.78741490E+08  -0.78745855E+08   0.78746064E+08
  -0.19568516E+02   0.76947242E+08  -0.76951602E+08   0.76951821E+08
  -0.19545467E+02   0.75193876E+08  -0.75198231E+08   0.75198460E+08
  -0.19522418E+02   0.73480462E+08  -0.73484811E+08   0.73485050E+08
  -0.19499369E+02   0.71806088E+08  -0.71810432E+08   0.71810679E+08
  -0.19476320E+02   0.70169866E+08  -0.70174204E+08   0.70174460E+08
  -0.19453271E+02   0.68570926E+08  -0.68575257E+08   0.68575521E+08
  -0.19430223E+02   0.67008418E+08  -0.67012743E+08   0.67013015E+08
  -0.19407174E+02   0.65481512E+08  -0.65485831E+08   0.65486110E+08
  -0.19384125E+02   0.63989398E+08  -0.63993710E+08   0.63993995E+08
  -0.19361076E+02   0.62531282E+08  -0.62535588E+08   0.62535879E+08
  -0.19338027E+02   0.61106389E+08  -0.61110689E+08   0.61110986E+08
  -0.19314978E+02   0.59713964E+08  -0.59718256E+08   0.59718559E+08
  -0.19291929E+02   0.58353265E+08  -0.58357551E+08   0.58357859E+08
  -0.19268880E+02   0.57023571E+08  -0.57027849E+08   0.57028162E+08
  -0.19245831E+02   0.55724174E+08  -0.55728445E+08   0.55728763E+08
  -0.19222782E+02   0.54454385E+08  -0.54458648E+08   0.54458971E+08
  -0.19199734E+02   0.53213528E+08  -0.53217784E+08   0.53218110E+08
  -0.19176685E+02   0.52000945E+08  -0.52005193E+08   0.52005524E+08
  -0.19153636E+02   0.50815991E+08  -0.50820232E+08   0.50820566E+08
  -0.19130587E+02   0.49658037E+08  -0.49662270E+08   0.49662607E+08
  -0.19107538E+02   0.48526467E+08  -0.48530692E+08   0.48531033E+08
  -0.19084489E+02   0.47420680E+08  -0.47424898E+08   0.47425242E+08
  -0.19061440E+02   0.46340090E+08  -0.46344299E+08   0.46344647E+08
  -0.19038391E+02   0.45284121E+08  -0.45288322E+08   0.45288672E+08
  -0.19015342E+02   0.44252213E+08  -0.44256406E+08   0.44256759E+08
  -0.18992293E+02   0.43243817E+08  -0.43248003E+08   0.43248358E+08
  -0.18969245E+02   0.42258399E+08  -0.42262576E+08   0.42262933E+08
  -0.18946196E+02   0.41295433E+08  -0.41299602E+08   0.41299961E+08
  -0.18923147E+02   0.40354409E+08  -0.40358570E+08   0.40358931E+08
  -0.18900098E+02   0.39434827E+08  -0.39438979E+08   0.39439343E+08
  -0.18877049E+02   0.38536198E+08  -0.38540342E+08   0.38540708E+08
  -0.18854000E+02   0.37658045E+08  -0.37662180E+08   0.37662548E+08
  -0.18830951E+02   0.36799901E+08  -0.36804027E+08   0.36804396E+08
  -0.18807902E+02   0.35961310E+08  -0.35965428E+08   0.35965799E+08
  -0.18784853E+02   0.35141827E+08  -0.35145936E+08   0.35146309E+08
  -0.18761804E+02   0.34341016E+08  -0.34345117E+08   0.34345490E+08
  -0.18738756E+02   0.33558452E+08  -0.33562545E+08   0.33562920E+08
  -0.18715707E+02   0.32793720E+08  -0.32797803E+08   0.32798180E+08
  -0.18692658E+02   0.32046412E+08  -0.32050487E+08   0.32050864E+08
  -0.18669609E+02   0.31316132E+08  -0.31320198E+08   0.31320577E+08
  -0.18646560E+02   0.30602492E+08  -0.30606549E+08   0.30606929E+08
  -0.18623511E+02   0.29905112E+08  -0.29909161E+08   0.29909542E+08
  -0.18600462E+02   0.29223623E+08  -0.29227663E+08   0.29228045E+08
  -0.18577413E+02   0.28557662E+08  -0.28561693E+08   0.28562075E+08
  -0.18554364E+02   0.27906875E+08  -0.27910898E+08   0.27911281E+08
  -0.18531315E+02   0.27270917E+08  -0.27274931E+08   0.27275315E+08
  -0.18508267E+02   0.26649450E+08  -0.26653455E+08   0.26653839E+08
  -0.18485218E+02   0.26042143E+08  -0.26046139E+08   0.26046524E+08
  -0.18462169E+02   0.25448674E+08  -0.25452661E+08   0.25453047E+08
  -0.18439120E+02   0.24868727E+08  -0.24872705E+08   0.24873092E+08
  -0.18416071E+02   0.24301995E+08  -0.24305964E+08   0.24306352E+08
  -0.18393022E+02   0.23748177E+08  -0.23752137E+08   0.23752525E+08
  -0.18369973E+02   0.23206977E+08  -0.23210928E+08   0.23211317E+08
  -0.18346924E+02   0.22678109E+08  -0.22682051E+08   0.22682440E+08
  -0.18323875E+02   0.22161292E+08  -0.22165225E+08   0.22165615E+08
  -0.18300826E+02   0.21656251E+08  -0.21660175E+08   0.21660565E+08
  -0.18277778E+02   0.21162717E+08  -0.21166632E+08   0.21167023E+08
  -0.18254729E+02   0.20680429E+08  -0.20684335E+08   0.20684726E+08
  -0.18231680E+02   0.20209130E+08  -0.20213028E+08   0.20213419E+08
  -0.18208631E+02   0.19748570E+08  -0.19752459E+08   0.19752850E+08
  -0.18185582E+02   0.19298505E+08  -0.19302384E+08   0.19302776E+08
  -0.18162533E+02   0.18858694E+08  -0.18862565E+08   0.18862957E+08
  -0.18139484E+02   0.18428905E+08  -0.18432766E+08   0.18433158E+08
  -0.18116435E+02   0.18008909E+08  -0.18012761E+08   0.18013154E+08
  -0.18093386E+02   0.17598483E+08  -0.17602326E+08   0.17602719E+08
  -0.18070337E+02   0.17197409E+08  -0.17201243E+08   0.17201635E+08
  -0.18047289E+02   0.16805473E+08  -0.16809298E+08   0.16809692E+08
  -0.18024240E+02   0.16422468E+08  -0.16426284E+08   0.16426678E+08
  -0.18001191E+02   0.16048191E+08  -0.16051998E+08   0.16052391E+08
  -0.17978142E+02   0.15682441E+08  -0.15686239E+08   0.15686633E+08
  -0.17955093E+02   0.15325025E+08  -0.15328814E+08   0.15329208E+08
  -0.17932044E+02   0.14975754E+08  -0.14979534E+08   0.14979928E+08
  -0.17908995E+02   0.14634441E+08  -0.14638211E+08   0.14638606E+08
  -0.17885946E+02   0.14300905E+08  -0.14304666E+08   0.14305061E+08
  -0.17862897E+02   0.13974969E+08  -0.13978721E+08   0.13979116E+08
  -0.17839848E+02   0.13656459E+08  -0.13660203E+08   0.13660598E+08
  -0.17816800E+02   0.13345208E+08  -0.13348942E+08   0.13349336E+08
  -0.17793751E+02   0.13041048E+08  -0.13044773E+08   0.13045169E+08
  -0.17770702E+02   0.12743819E+08  -0.12747535E+08   0.12747931E+08
  -0.17747653E+02   0.12453363E+08  -0.12457070E+08   0.12457465E+08
  -0.17724604E+02   0.12169525E+08  -0.12173223E+08   0.12173618E+08
  -0.17701555E+02   0.11892154E+08  -0.11895843E+08   0.11896239E+08
  -0.17678506E+02   0.11621104E+08  -0.11624784E+08   0.11625180E+08
  -0.17655457E+02   0.11356230E+08  -0.11359900E+08   0.11360296E+08
  -0.17632408E+02   0.11097391E+08  -0.11101053E+08   0.11101448E+08
  -0.17609359E+02   0.10844450E+08  -0.10848103E+08   0.10848499E+08
  -0.17586311E+02   0.10597273E+08  -0.10600916E+08   0.10601312E+08
  -0.17563262E+02   0.10355728E+08  -0.10359362E+08   0.10359758E+08
  -0.17540213E+02   0.10119687E+08  -0.10123312E+08   0.10123708E+08
  -0.17517164E+02   0.98890245E+07  -0.98926403E+07   0.98930367E+07
  -0.17494115E+02   0.96636178E+07  -0.96672245E+07   0.96676207E+07
  -0.17471066E+02   0.94433473E+07  -0.94469448E+07   0.94473409E+07
  -0.17448017E+02   0.92280959E+07  -0.92316843E+07   0.92320810E+07
  -0.17424968E+02   0.90177493E+07  -0.90213285E+07   0.90217247E+07
  -0.17401919E+02   0.88121957E+07  -0.88157658E+07   0.88161620E+07
  -0.17378870E+02   0.86113259E+07  -0.86148869E+07   0.86152835E+07
  -0.17355822E+02   0.84150332E+07  -0.84185850E+07   0.84189815E+07
  -0.17332773E+02   0.82232133E+07  -0.82267560E+07   0.82271525E+07
  -0.17309724E+02   0.80357643E+07  -0.80392978E+07   0.80396944E+07
  -0.17286675E+02   0.78525865E+07  -0.78561109E+07   0.78565075E+07
  -0.17263626E+02   0.76735828E+07  -0.76770980E+07   0.76774947E+07
  -0.17240577E+02   0.74986579E+07  -0.75021640E+07   0.75025604E+07
  -0.17217528E+02   0.73277189E+07  -0.73312159E+07   0.73316129E+07
  -0.17194479E+02   0.71606750E+07  -0.71641629E+07   0.71645599E+07
  -0.17171430E+02   0.69974375E+07  -0.70009162E+07   0.70013126E+07
  -0.17148381E+02   0.68379196E+07  -0.68413892E+07   0.68417860E+07
  -0.17125333E+02   0.66820366E+07  -0.66854970E+07   0.66858935E+07
  -0.17102284E+02   0.65297056E+07  -0.65331569E+07   0.65335539E+07
  -0.17079235E+02   0.63808458E+07  -0.63842879E+07   0.63846850E+07
  -0.17056186E+02   0.62353779E+07  -0.62388109E+07   0.62392072E+07
  -0.17033137E+02   0.60932249E+07  -0.60966487E+07   0.60970459E+07
  -0.17010088E+02   0.59543110E+07  -0.59577257E+07   0.59581226E+07
  -0.16987039E+02   0.58185625E+07  -0.58219680E+07   0.58223649E+07
  -0.16963990E+02   0.56859073E+07  -0.56893037E+07   0.56897010E+07
  -0.16940941E+02   0.55562749E+07  -0.55596621E+07   0.55600582E+07
  -0.16917892E+02   0.54295964E+07  -0.54329745E+07   0.54333712E+07
  -0.16894844E+02   0.53058045E+07  -0.53091735E+07   0.53095709E+07
  -0.16871795E+02   0.51848335E+07  -0.51881933E+07   0.51885904E+07
  -0.16848746E+02   0.50666191E+07  -0.50699697E+07   0.50703668E+07
  -0.16825697E+02   0.49510984E+07  -0.49544399E+07   0.49548373E+07
  -0.16802648E+02   0.48382101E+07  -0.48415424E+07   0.48419390E+07
  -0.16779599E+02   0.47278942E+07  -0.47312174E+07   0.47316140E+07
  -0.16756550E+02   0.46200920E+07  -0.46234061E+07   0.46238034E+07
  -0.16733501E+02   0.45147464E+07  -0.45180513E+07   0.45184487E+07
  -0.16710452E+02   0.44118014E+07  -0.44150971E+07   0.44154938E+07
  -0.16687403E+02   0.43112022E+07  -0.43144888E+07   0.43148854E+07
  -0.16664355E+02   0.42128953E+07  -0.42161728E+07   0.42165702E+07
  -0.16641306E+02   0.41168287E+07  -0.41200970E+07   0.41204941E+07
  -0.16618257E+02   0.40229511E+07  -0.40262103E+07   0.40266073E+07
  -0.16595208E+02   0.39312128E+07  -0.39344628E+07   0.39348603E+07
  -0.16572159E+02   0.38415650E+07  -0.38448058E+07   0.38452022E+07
  -0.16549110E+02   0.37539600E+07  -0.37571917E+07   0.37575891E+07
  -0.16526061E+02   0.36683514E+07  -0.36715739E+07   0.36719713E+07
  -0.16503012E+02   0.35846935E+07  -0.35879070E+07   0.35883034E+07
  -0.16479963E+02   0.35029421E+07  -0.35061464E+07   0.35065438E+07
  -0.16456914E+02   0.34230536E+07  -0.34262487E+07   0.34266457E+07
  -0.16433866E+02   0.33449856E+07  -0.33481715E+07   0.33485687E+07
  -0.16410817E+02   0.32686966E+07  -0.32718734E+07   0.32722706E+07
  -0.16387768E+02   0.31941461E+07  -0.31973137E+07   0.31977106E+07
  -0.16364719E+02   0.31212944E+07  -0.31244529E+07   0.31248506E+07
  -0.16341670E+02   0.30501029E+07  -0.30532523E+07   0.30536481E+07
  -0.16318621E+02   0.29805337E+07  -0.29836740E+07   0.29840716E+07
  -0.16295572E+02   0.29125499E+07  -0.29156810E+07   0.29160779E+07
  -0.16272523E+02   0.28461153E+07  -0.28492373E+07   0.28496344E+07
  -0.16249474E+02   0.27811947E+07  -0.27843075E+07   0.27847046E+07
  -0.16226425E+02   0.27177535E+07  -0.27208572E+07   0.27212542E+07
  -0.16203377E+02   0.26557581E+07  -0.26588525E+07   0.26592498E+07
  -0.16180328E+02   0.25951754E+07  -0.25982607E+07   0.25986572E+07
  -0.16157279E+02   0.25359734E+07  -0.25390495E+07   0.25394480E+07
  -0.16134230E+02   0.24781205E+07  -0.24811875E+07   0.24815835E+07
  -0.16111181E+02   0.24215860E+07  -0.24246438E+07   0.24250405E+07
  -0.16088132E+02   0.23663398E+07  -0.23693885E+07   0.23697858E+07
  -0.16065083E+02   0.23123527E+07  -0.23153923E+07   0.23157893E+07
  -0.16042034E+02   0.22595959E+07  -0.22626263E+07   0.22630231E+07
  -0.16018985E+02   0.22080414E+07  -0.22110626E+07   0.22114603E+07
  -0.15995936E+02   0.21576617E+07  -0.21606738E+07   0.21610712E+07
  -0.15972888E+02   0.21084302E+07  -0.21114332E+07   0.21118304E+07
  -0.15949839E+02   0.20603207E+07  -0.20633145E+07   0.20637106E+07
  -0.15926790E+02   0.20133075E+07  -0.20162922E+07   0.20166882E+07
  -0.15903741E+02   0.19673658E+07  -0.19703414E+07   0.19707388E+07
  -0.15880692E+02   0.19224711E+07  -0.19254375E+07   0.19258343E+07
  -0.15857643E+02   0.18785995E+07  -0.18815568E+07   0.18819538E+07
  -0.15834594E+02   0.18357278E+07  -0.18386759E+07   0.18390729E+07
  -0.15811545E+02   0.17938331E+07  -0.17967721E+07   0.17971691E+07
  -0.15788496E+02   0.17528932E+07  -0.17558230E+07   0.17562200E+07
  -0.15765447E+02   0.17128864E+07  -0.17158070E+07   0.17162040E+07
  -0.15742399E+02   0.16737913E+07  -0.16767028E+07   0.16770998E+07
  -0.15719350E+02   0.16355872E+07  -0.16384896E+07   0.16388865E+07
  -0.15696301E+02   0.15982538E+07  -0.16011470E+07   0.16015440E+07
  -0.15673252E+02   0.15617713E+07  -0.15646554E+07   0.15650523E+07
  -0.15650203E+02   0.15261203E+07  -0.15289952E+07   0.15293922E+07
  -0.15627154E+02   0.14912818E+07  -0.14941475E+07   0.14945442E+07
  -0.15604105E+02   0.14572373E+07  -0.14600939E+07   0.14604914E+07
  -0.15581056E+02   0.14239687E+07  -0.14268161E+07   0.14272141E+07
  -0.15558007E+02   0.13914583E+07  -0.13942967E+07   0.13946926E+07
  -0.15534958E+02   0.13596890E+07  -0.13625182E+07   0.13629145E+07
  -0.15511910E+02   0.13286437E+07  -0.13314637E+07   0.13318609E+07
  -0.15488861E+02   0.12983060E+07  -0.13011169E+07   0.13015137E+07
  -0.15465812E+02   0.12686598E+07  -0.12714615E+07   0.12718584E+07
  -0.15442763E+02   0.12396892E+07  -0.12424818E+07   0.12428787E+07
  -0.15419714E+02   0.12113790E+07  -0.12141625E+07   0.12145593E+07
  -0.15396665E+02   0.11837140E+07  -0.11864884E+07   0.11868851E+07
  -0.15373616E+02   0.11566797E+07  -0.11594448E+07   0.11598419E+07
  -0.15350567E+02   0.11302615E+07  -0.11330175E+07   0.11334136E+07
  -0.15327518E+02   0.11044454E+07  -0.11071923E+07   0.11075907E+07
  -0.15304469E+02   0.10792178E+07  -0.10819555E+07   0.10823523E+07
  -0.15281421E+02   0.10545652E+07  -0.10572938E+07   0.10576891E+07
  -0.15258372E+02   0.10304746E+07  -0.10331940E+07   0.10335914E+07
  -0.15235323E+02   0.10069330E+07  -0.10096433E+07   0.10100399E+07
  -0.15212274E+02   0.98392811E+06  -0.98662927E+06   0.98702611E+06
  -0.15189225E+02   0.96144757E+06  -0.96413959E+06   0.96453631E+06
  -0.15166176E+02   0.93947946E+06  -0.94216234E+06   0.94255908E+06
  -0.15143127E+02   0.91801211E+06  -0.92068584E+06   0.92108257E+06
  -0.15120078E+02   0.89703411E+06  -0.89969870E+06   0.90009541E+06
  -0.15097029E+02   0.87653431E+06  -0.87918975E+06   0.87958645E+06
  -0.15073980E+02   0.85650181E+06  -0.85914811E+06   0.85954480E+06
  -0.15050932E+02   0.83692596E+06  -0.83956312E+06   0.83995980E+06
  -0.15027883E+02   0.81779637E+06  -0.82042439E+06   0.82082105E+06
  -0.15004834E+02   0.79910285E+06  -0.80172173E+06   0.80211838E+06
  -0.14981785E+02   0.78083549E+06  -0.78344522E+06   0.78384186E+06
  -0.14958736E+02   0.76298455E+06  -0.76558515E+06   0.76598177E+06
  -0.14935687E+02   0.74554057E+06  -0.74813203E+06   0.74852863E+06
  -0.14912638E+02   0.72849426E+06  -0.73107658E+06   0.73147317E+06
  -0.14889589E+02   0.71183656E+06  -0.71440974E+06   0.71480631E+06
  -0.14866540E+02   0.69555862E+06  -0.69812266E+06   0.69851922E+06
  -0.14843491E+02   0.67965179E+06  -0.68220669E+06   0.68260323E+06
  -0.14820443E+02   0.66410761E+06  -0.66665337E+06   0.66704990E+06
  -0.14797394E+02   0.64891781E+06  -0.65145444E+06   0.65185095E+06
