  -0.23025851E+02   0.99972472E+00
  -0.23002802E+02   0.99973407E+00
  -0.22979753E+02   0.99974310E+00
  -0.22956704E+02   0.99975183E+00
  -0.22933655E+02   0.99976026E+00
  -0.22910606E+02   0.99976840E+00
  -0.22887558E+02   0.99977627E+00
  -0.22864509E+02   0.99978387E+00
  -0.22841460E+02   0.99979121E+00
  -0.22818411E+02   0.99979830E+00
  -0.22795362E+02   0.99980515E+00
  -0.22772313E+02   0.99981177E+00
  -0.22749264E+02   0.99981817E+00
  -0.22726215E+02   0.99982434E+00
  -0.22703166E+02   0.99983031E+00
  -0.22680117E+02   0.99983607E+00
  -0.22657069E+02   0.99984164E+00
  -0.22634020E+02   0.99984702E+00
  -0.22610971E+02   0.99985222E+00
  -0.22587922E+02   0.99985724E+00
  -0.22564873E+02   0.99986209E+00
  -0.22541824E+02   0.99986678E+00
  -0.22518775E+02   0.99987130E+00
  -0.22495726E+02   0.99987567E+00
  -0.22472677E+02   0.99987990E+00
  -0.22449628E+02   0.99988398E+00
  -0.22426580E+02   0.99988792E+00
  -0.22403531E+02   0.99989173E+00
  -0.22380482E+02   0.99989541E+00
  -0.22357433E+02   0.99989896E+00
  -0.22334384E+02   0.99990239E+00
  -0.22311335E+02   0.99990571E+00
  -0.22288286E+02   0.99990891E+00
  -0.22265237E+02   0.99991201E+00
  -0.22242188E+02   0.99991500E+00
  -0.22219139E+02   0.99991789E+00
  -0.22196091E+02   0.99992068E+00
  -0.22173042E+02   0.99992337E+00
  -0.22149993E+02   0.99992597E+00
  -0.22126944E+02   0.99992849E+00
  -0.22103895E+02   0.99993092E+00
  -0.22080846E+02   0.99993327E+00
  -0.22057797E+02   0.99993553E+00
  -0.22034748E+02   0.99993772E+00
  -0.22011699E+02   0.99993984E+00
  -0.21988650E+02   0.99994188E+00
  -0.21965602E+02   0.99994386E+00
  -0.21942553E+02   0.99994577E+00
  -0.21919504E+02   0.99994761E+00
  -0.21896455E+02   0.99994939E+00
  -0.21873406E+02   0.99995111E+00
  -0.21850357E+02   0.99995277E+00
  -0.21827308E+02   0.99995438E+00
  -0.21804259E+02   0.99995593E+00
  -0.21781210E+02   0.99995742E+00
  -0.21758161E+02   0.99995887E+00
  -0.21735113E+02   0.99996027E+00
  -0.21712064E+02   0.99996162E+00
  -0.21689015E+02   0.99996292E+00
  -0.21665966E+02   0.99996418E+00
  -0.21642917E+02   0.99996540E+00
  -0.21619868E+02   0.99996657E+00
  -0.21596819E+02   0.99996771E+00
  -0.21573770E+02   0.99996881E+00
  -0.21550721E+02   0.99996987E+00
  -0.21527672E+02   0.99997089E+00
  -0.21504624E+02   0.99997188E+00
  -0.21481575E+02   0.99997284E+00
  -0.21458526E+02   0.99997376E+00
  -0.21435477E+02   0.99997465E+00
  -0.21412428E+02   0.99997551E+00
  -0.21389379E+02   0.99997634E+00
  -0.21366330E+02   0.99997715E+00
  -0.21343281E+02   0.99997792E+00
  -0.21320232E+02   0.99997867E+00
  -0.21297183E+02   0.99997940E+00
  -0.21274135E+02   0.99998010E+00
  -0.21251086E+02   0.99998078E+00
  -0.21228037E+02   0.99998143E+00
  -0.21204988E+02   0.99998206E+00
  -0.21181939E+02   0.99998267E+00
  -0.21158890E+02   0.99998326E+00
  -0.21135841E+02   0.99998383E+00
  -0.21112792E+02   0.99998438E+00
  -0.21089743E+02   0.99998491E+00
  -0.21066694E+02   0.99998542E+00
  -0.21043646E+02   0.99998592E+00
  -0.21020597E+02   0.99998639E+00
  -0.20997548E+02   0.99998686E+00
  -0.20974499E+02   0.99998730E+00
  -0.20951450E+02   0.99998773E+00
  -0.20928401E+02   0.99998815E+00
  -0.20905352E+02   0.99998855E+00
  -0.20882303E+02   0.99998894E+00
  -0.20859254E+02   0.99998932E+00
  -0.20836205E+02   0.99998968E+00
  -0.20813157E+02   0.99999003E+00
  -0.20790108E+02   0.99999037E+00
  -0.20767059E+02   0.99999070E+00
  -0.20744010E+02   0.99999101E+00
  -0.20720961E+02   0.99999132E+00
  -0.20697912E+02   0.99999161E+00
  -0.20674863E+02   0.99999190E+00
  -0.20651814E+02   0.99999217E+00
  -0.20628765E+02   0.99999244E+00
  -0.20605716E+02   0.99999270E+00
  -0.20582668E+02   0.99999295E+00
  -0.20559619E+02   0.99999319E+00
  -0.20536570E+02   0.99999342E+00
